ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2022-04-24 20:09:51-04:00,15915,2rLWe1XADCU93guPU6WgSW6x56gYNfif9bm11V93mJnv,BEGhQRm3fgSHeBtk2DYrXEBPKPRvS3sHyTNopmoBJxMs,True,31840989,7960247,49434,24717,24717,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,1977387,29897407,-27920020,621
2022-04-24 20:09:58-04:00,15916,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,AKyG5R6Bac6Fu83ruL9FGpjKCfDKxbP6QfEGbCgqegiV,True,366683471,91430574,276858,138429,138429,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,11103445,25534971,-14431526,302
2022-04-24 20:10:05-04:00,15917,FhCW2CghBaoo1MkXUXUb4okam8g5beQofgs3WXerNYzn,HWSPdmF3hSnnfVe29Y5rDGSPqbMQv2ug1wYrdwJZNWFK,True,780851846,195212961,586021,293010,293011,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,23440847,47963359,-24522512,300
2022-04-24 20:10:06-04:00,15918,BZxJ6CtrVoiU86DMMieMeDFLNWtMpHGTvZfM7nyay6o4,6CRxRR8bisRLHFJBFWjyumYuy7j4C4PkjYH1K8gXhdWD,False,10768240,10768240,666784,33339,633445,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,666784,3313425,-2646641,619
2022-04-24 20:10:15-04:00,15919,6Zyz5SGNMpEtCBu7H2USCkJCKpAJxLJrdf7h8N1W4fwp,3TTgDXx7VPZtB7aJDMShctxL5Y5To2Ugz927CoHNRztJ,True,83377020,20844255,129139,64569,64570,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,5165578,38299856,-33134278,619
2022-04-24 20:10:42-04:00,15920,5j5R1o3wXaL7cS9fxodLkrFjxPnujuX8boG7Zb9Fh9fs,4SZXsGqPoUy11ZKK5kNUpxCPK3ZcSxWMn12h4YREr9tS,True,222025343,45648124,164243,82121,82122,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,7988577,29163693,-21175116,359
2022-04-24 20:12:04-04:00,15921,6RuQVU9nu2Ecp177M9ggWczLACvQ8PfT31RTcmfwe9Hq,DZgsgqvMNLTXkBxySZC7Monak2JGsXRMJT4hBQzpf6Xm,True,1078038020,269509505,1923883,961941,961942,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,76955354,109256406,-32301052,713
2022-04-24 20:14:17-04:00,15922,3uUdWwgwtFdPa3FJTSrirqPKMtQb3zmT5Wpp4zPy9sJP,5G7dhz8jvWekGy9Wh3ZCXNXSPbB1QArfFYs7MYNgRDkW,True,20328917,5082229,31754,15877,15877,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,1270185,10036011,-8765826,624
2022-04-24 20:15:36-04:00,15923,5r3YEyxbXrMEwYCFyZXS5t1eRLDahPFxPBBYNyMfHfcZ,7fnHdwm7JWHREPPk7dMud4vEoYZqsiRYCMo6ZSQqMwQc,True,84180775,11555287,71986,35993,35993,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,5244279,36734865,-31490586,622
2022-04-24 20:16:29-04:00,15924,2CcC3D56NXriBsSPjiAEXV2ajKs1t3Q6RDGT8qnonarY,TihwXEmfvuxSuYZHThxmKmVSiYtPa2bN386HxfpKVLs,True,5644802100,883032702,6282630,3141315,3141315,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,401618286,574254392,-172636106,711
2022-04-24 20:16:55-04:00,15925,5BJnMHFSiQjHRGFJDW1jnqCfkHHYWnQzmmccy9eA4jNj,9517JGYsPmvgPUM9pFRD2vipHmdgE578F7jA7Qq6jorm,False,277962,277962,17366,868,16498,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,17366,218828,-201462,624
2022-04-24 20:17:04-04:00,15926,HxEjbaeXyjRYmxhkvPER7iuevx9R3AH9rdAtAu9r4zxL,HUXTVWjDHoKRNDEt4qXC9c7BpDtjB2tSNW7bXhHXsMk9,True,151666535,37916348,232745,116372,116373,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,9309905,18615726,-9305821,613
2022-04-24 20:20:27-04:00,15927,3CxwyEadyRMxq6XyjjVAK4TB3we6dcLZf3GVCQLSDEPM,Bp12mixLHgc3L6CvzqzsyV4GLMrmxGiydZE4buJwsHmr,True,28515895,2479619,10287,5143,5144,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,1183089,4095148,-2912059,414
2022-04-24 20:20:37-04:00,15928,7AizMrxWWr7qfneuXMy6ifL3BVDTAKkuud4PyZFy92kh,GyAWRRfQkVAXtyhVF14vU3kPMr4kG1VyA9FAHdDTr8ud,True,24650624,6162656,38498,19249,19249,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,1539932,8662306,-7122374,624
2022-04-24 20:22:45-04:00,15929,HHp8dRc1YMWE93uyLdM98DkUhM8U8zm3JC59chrbbWrk,AdqFuGe28VeAwwjRPZCBGVy5ftf9zNNQkg413i66wyig,True,65686185,16421546,102539,51269,51270,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,4101586,19586032,-15484446,624
2022-04-24 20:22:47-04:00,15930,FtF3PVw8YNJseWPMcA2GEuQZ6nni1mq5kYPa2LrSzfkW,4yr1TM2dXrBvLNMpSaoryuGU2P8D3WG1ZCkvVzWFiQRH,True,793597650,191623755,1186396,593198,593198,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,49133914,373310593,-324176679,619
2022-04-24 20:22:47-04:00,15931,CiomzdJ9g2bCskudk28cEU4aTgF6jYaerkiazbB7E3DA,9rxtTBmKoxPzhR4xoRH65Kmi7f3pEp1RanoeQq9V9RU5,False,12196953,12196953,760371,38018,722353,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,760371,6232834,-5472463,623
2022-04-24 20:22:48-04:00,15932,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,416320524,104080131,648530,324265,324265,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,25941207,77143645,-51202438,623
2022-04-24 20:23:07-04:00,15933,3CxwyEadyRMxq6XyjjVAK4TB3we6dcLZf3GVCQLSDEPM,Bp12mixLHgc3L6CvzqzsyV4GLMrmxGiydZE4buJwsHmr,True,25885562,4618495,18235,9117,9118,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,1022088,3752691,-2730603,394
2022-04-24 20:23:08-04:00,15934,5j5R1o3wXaL7cS9fxodLkrFjxPnujuX8boG7Zb9Fh9fs,4SZXsGqPoUy11ZKK5kNUpxCPK3ZcSxWMn12h4YREr9tS,True,174972567,33970804,124637,62318,62319,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,6419682,24686458,-18266776,366
2022-04-24 20:23:34-04:00,15935,bYUscp4qgQap7iDu5R8tyBz73dov4j3zDV2FgDUvSDx,E4d8ank6Ymezu4ubD2tU5B5fXuoh2E1RQkrdaLgMfuaT,True,133597267,33399316,202658,101329,101329,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,8106350,46953828,-38847478,606
2022-04-24 20:23:37-04:00,15936,BmWnnK7YPWCsoRPz61nZ4yBAUEHzwJbHEV2jZeG4vFe2,CfvRqcRNpTvTdFQXo1wGstFPA666HTLg83aN7yShyAb7,True,4250502604,1062625651,2774914,1387457,1387457,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,110996593,598963122,-487966529,261
2022-04-24 20:23:38-04:00,15937,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,AKyG5R6Bac6Fu83ruL9FGpjKCfDKxbP6QfEGbCgqegiV,True,272551883,67899910,202429,101214,101215,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,8125573,21664295,-13538722,298
2022-04-24 20:23:39-04:00,15938,FhCW2CghBaoo1MkXUXUb4okam8g5beQofgs3WXerNYzn,HWSPdmF3hSnnfVe29Y5rDGSPqbMQv2ug1wYrdwJZNWFK,True,580187399,145046849,435083,217541,217542,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,17403340,41266425,-23863085,299
2022-04-24 20:23:51-04:00,15939,5j5R1o3wXaL7cS9fxodLkrFjxPnujuX8boG7Zb9Fh9fs,4SZXsGqPoUy11ZKK5kNUpxCPK3ZcSxWMn12h4YREr9tS,True,140144948,25282816,98107,49053,49054,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,5438230,21061665,-15623435,388
2022-04-24 20:23:51-04:00,15940,3CxwyEadyRMxq6XyjjVAK4TB3we6dcLZf3GVCQLSDEPM,Bp12mixLHgc3L6CvzqzsyV4GLMrmxGiydZE4buJwsHmr,False,21140020,21140020,876805,43840,832965,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,876806,3307760,-2430954,414
2022-04-24 20:23:56-04:00,15941,3662SX3YSARYupcxpgtTvUAPUsU7aJKsGxvpkNC1AV1A,HkAb86jdGHbz6VxrtbA81jPvjhiNHhbe82NBPFxnwzE5,True,46358617,11589654,67208,33604,33604,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,2688343,8801789,-6113446,579
2022-04-24 20:24:00-04:00,15942,7ueXVhSvXvttkeQ18w2cLh65naoEPvYF86RrdUK2Vc5Q,CKTehY1W6bw85cS4o7g2qXKjP4656Vwo37244BAEAiw1,True,1226248153,306558822,1787689,893844,893845,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,71508337,310920436,-239412099,583
2022-04-24 20:24:02-04:00,15943,J6ndjmic8buVqwa4URRRgv2iTc4ekbYUHdcpa3DUCufN,7qvvczUw8ngwdQae49BiQwQmdV2SSWsAVV2tmZYL7gw6,True,9783953817,2445988454,14457948,7228974,7228974,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,578317929,1941599412,-1363281483,591
2022-04-24 20:24:02-04:00,15944,8gxJEB4eSp5R8Z4Vy8TChcbLWPG93cVhpGLYWPuo4UMz,5dykor5kUojjBccSkbKqsHJ61voZWnD2MDuSNvsF6ohA,True,145551791,36387947,227416,113708,113708,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,9096651,44730297,-35633646,624
2022-04-24 20:24:12-04:00,15945,Br1j5Ftafei7ysu5SmqVZSoRe4uS4qCPeKSPHg55pyiE,G8fc7QvXjfkgBFvAVUgJFQS3VaF1biL9rktBExGa87Ks,True,82648875,20662218,118874,59437,59437,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,4754975,17031104,-12276129,575
2022-04-24 20:24:14-04:00,15946,DufAyX9ifvrS5bqJip1mqtKSGnfFTt5CqxktLMNsuqb8,EiXfkhfnq6HzpYkTWSjNGCETn77gzxgveAr9DJ8TKprZ,True,155648837,38912209,242559,121279,121280,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,9702387,54164665,-44462278,623
2022-04-24 20:24:19-04:00,15947,5r3YEyxbXrMEwYCFyZXS5t1eRLDahPFxPBBYNyMfHfcZ,7fnHdwm7JWHREPPk7dMud4vEoYZqsiRYCMo6ZSQqMwQc,True,71943037,9385827,58575,29287,29288,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,4489842,33219495,-28729653,624
2022-04-24 20:24:30-04:00,15948,HxEjbaeXyjRYmxhkvPER7iuevx9R3AH9rdAtAu9r4zxL,HUXTVWjDHoKRNDEt4qXC9c7BpDtjB2tSNW7bXhHXsMk9,True,111578578,27894360,172637,86318,86319,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,6905563,16057235,-9151672,618
2022-04-24 20:24:36-04:00,15949,BmWnnK7YPWCsoRPz61nZ4yBAUEHzwJbHEV2jZeG4vFe2,CfvRqcRNpTvTdFQXo1wGstFPA666HTLg83aN7yShyAb7,True,3173300765,793325191,2341137,1170568,1170569,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,93645491,474351758,-380706267,295
2022-04-24 20:24:57-04:00,15950,7CSCMFa9W52tBDVUbXbc3woAy3GByeA1wPJdp3MgznPa,3447ptuVFu6G8B6N63RmS8mRv4n9PfHneypHLvbeaGLn,True,141569238,11808288,59650,29825,29825,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,7151506,57271497,-50119991,505
2022-04-24 20:25:13-04:00,15951,5wcyw2KsaCSSXaDocVzV8Yz9yHNG1E8TajEoeoBqiENL,2vuppCGeADLpY3sGJVLbmM5aRW3r5aHDgCBLS7QZoCg5,True,429767552,107441888,671183,335591,335592,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,26847343,49028603,-22181260,624
2022-04-24 20:25:19-04:00,15952,2CcC3D56NXriBsSPjiAEXV2ajKs1t3Q6RDGT8qnonarY,TihwXEmfvuxSuYZHThxmKmVSiYtPa2bN386HxfpKVLs,True,4701027306,653412710,4650636,2325318,2325318,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,334593564,523358051,-188764487,711
2022-04-24 20:25:20-04:00,15953,9VojCEgzn99QRVPGKn6euGRQbM7Q86GZ6yHJQa7N3gv4,GW4GVNnUtEt68avsowddpmjoUTUyMvxV4c5kY3Gzz9fT,True,843059484,76747509,474560,237280,237280,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,52129720,338779567,-286649847,618
2022-04-24 20:25:21-04:00,15954,2rLWe1XADCU93guPU6WgSW6x56gYNfif9bm11V93mJnv,BEGhQRm3fgSHeBtk2DYrXEBPKPRvS3sHyTNopmoBJxMs,True,23350935,5837733,34953,17476,17477,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,1398146,22868002,-21469856,598
2022-04-24 20:25:21-04:00,15955,6Zyz5SGNMpEtCBu7H2USCkJCKpAJxLJrdf7h8N1W4fwp,3TTgDXx7VPZtB7aJDMShctxL5Y5To2Ugz927CoHNRztJ,True,61269697,15317424,94334,47167,47167,HfEnetJ7uBSmZWCjBNxdvv9HEC5nsW4wDV7wu6WnhWan,3773371,29887317,-26113946,615
2022-04-24 20:25:46-04:00,15956,7X1UBUXhC59kzJKyroP6fe5GVtGCrVMZGKwbSnedkvwJ,5A24drY1wqNsjV6cABFfFx2D5BQ16m6vozbxvyUcXG4C,True,138470165,34617541,214394,107197,107197,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,8575791,31354748,-22778957,619
2022-04-24 20:28:14-04:00,15957,7BEY9qatFJomsayFmky3h3dAbKhY5XkRGwMobJuxXYhQ,J8MK3tAQKreBUG2reXY6gqr1uhbHhcAZEcxsLQmG5Ntt,True,1573669072,393417268,2734225,1367112,1367113,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,109369001,422359364,-312990363,694
2022-04-24 20:29:47-04:00,15958,5g5EaEMiM2WQcfDpL3R3caYziX9xvGCFs9eVmmQdcgzS,J71CftCqiK1873fkVx9NGc7v7nvRZMYVBkGN3GhSPyeX,True,66257621,16564405,117739,58869,58870,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,4709596,20658452,-15948856,710
2022-04-24 20:29:51-04:00,15959,D5VZNThkv6XD6bimPshD2J3PvbPXgCbivZuPfkVxgdjc,8C77LmMk4C3KvyEb1N3scdbAgwN7J45nAcv9tkL5namB,True,8920203570,2230050892,13888728,6944364,6944364,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,555549120,1680411897,-1124862777,622
2022-04-24 20:33:56-04:00,15960,bYUscp4qgQap7iDu5R8tyBz73dov4j3zDV2FgDUvSDx,E4d8ank6Ymezu4ubD2tU5B5fXuoh2E1RQkrdaLgMfuaT,True,98372709,24593177,151961,75980,75981,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,6078450,37040002,-30961552,617
2022-04-24 20:34:21-04:00,15961,3662SX3YSARYupcxpgtTvUAPUsU7aJKsGxvpkNC1AV1A,HkAb86jdGHbz6VxrtbA81jPvjhiNHhbe82NBPFxnwzE5,True,34290958,8572739,53578,26789,26789,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,2143130,7206294,-5063164,624
2022-04-24 20:34:28-04:00,15962,7ueXVhSvXvttkeQ18w2cLh65naoEPvYF86RrdUK2Vc5Q,CKTehY1W6bw85cS4o7g2qXKjP4656Vwo37244BAEAiw1,True,906441590,226607188,1411804,705902,705902,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,56472967,249334039,-192861072,623
2022-04-24 20:34:35-04:00,15963,impmg97osZac6q2B4SjAewuVYdMu4kPAg9totcz9h9Y,7ytd7QqMrXK3bVLPsgWSQSTgyAZnmPsPoD42k4Frkbz,True,158853463,27705254,146124,73062,73062,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,8378397,15704208,-7325811,527
2022-04-24 20:42:12-04:00,15964,A5NXadGWnFZRoHEn1dKTRjcXgWmfMLMyJdpF4rQPZyRR,ALs3Zfotc4c4A6TFDMbd5GM5whK1dTYSnGrHiMBWmApH,True,480926264,120231092,751273,375636,375637,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,30051076,200131043,-170079967,624
2022-04-24 20:48:37-04:00,15965,Br1j5Ftafei7ysu5SmqVZSoRe4uS4qCPeKSPHg55pyiE,G8fc7QvXjfkgBFvAVUgJFQS3VaF1biL9rktBExGa87Ks,True,61169818,15292454,95481,47740,47741,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,3819262,13843438,-10024176,624
2022-04-24 20:48:38-04:00,15966,68RZsaAJib9kw5xnnt9QhvsAa1DGJzww1MKqACsMvxGr,3z8H2C111LCABJymwxJAG9boicBXcJXq3ft6jqmV9rSw,True,139932037,34983009,249535,124767,124768,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,9981404,28255933,-18274529,713
2022-04-24 20:48:48-04:00,15967,J6ndjmic8buVqwa4URRRgv2iTc4ekbYUHdcpa3DUCufN,7qvvczUw8ngwdQae49BiQwQmdV2SSWsAVV2tmZYL7gw6,True,7225329526,1806332381,11280603,5640301,5640302,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,451224144,1589649723,-1138425579,624
2022-04-24 20:49:46-04:00,15968,5r3YEyxbXrMEwYCFyZXS5t1eRLDahPFxPBBYNyMfHfcZ,7fnHdwm7JWHREPPk7dMud4vEoYZqsiRYCMo6ZSQqMwQc,True,61997721,8504550,53110,26555,26555,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,3871778,28627677,-24755899,624
2022-04-24 20:49:48-04:00,15969,8gxJEB4eSp5R8Z4Vy8TChcbLWPG93cVhpGLYWPuo4UMz,5dykor5kUojjBccSkbKqsHJ61voZWnD2MDuSNvsF6ohA,True,106925310,26731327,165767,82883,82884,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,6630701,35595275,-28964574,620
2022-04-24 20:54:56-04:00,15970,BTwSuuDHNhQAFAzBZRWev5j1ix2RTWvjZAxLpw8grAxu,31NCyUpSXxxJYLSrdK3c5bLomUtMejobMfYnq7j71GtM,True,108091598,27022899,168601,84300,84301,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,6744063,22766889,-16022826,623
2022-04-24 20:55:13-04:00,15971,HxEjbaeXyjRYmxhkvPER7iuevx9R3AH9rdAtAu9r4zxL,HUXTVWjDHoKRNDEt4qXC9c7BpDtjB2tSNW7bXhHXsMk9,True,82060707,20514894,127733,63866,63867,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,5109421,13597060,-8487639,622
2022-04-24 20:55:20-04:00,15972,HooxSzasW3HMoFJ6sAvRQ75Char1J5aBdJtsqfDV6myp,BCmsWwpGeV4NNfeKZKKydty2uueLGHYTJDk1WErpXsVT,True,85704513,21426128,132972,66486,66486,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,5318913,27249587,-21930674,620
2022-04-24 20:55:23-04:00,15973,5j5R1o3wXaL7cS9fxodLkrFjxPnujuX8boG7Zb9Fh9fs,4SZXsGqPoUy11ZKK5kNUpxCPK3ZcSxWMn12h4YREr9tS,True,114215384,9666809,39723,19861,19862,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,4693375,18143086,-13449711,410
2022-04-24 20:55:30-04:00,15974,9VojCEgzn99QRVPGKn6euGRQbM7Q86GZ6yHJQa7N3gv4,GW4GVNnUtEt68avsowddpmjoUTUyMvxV4c5kY3Gzz9fT,True,762190772,66937876,417457,208728,208729,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,47533957,321304024,-273770067,623
2022-04-24 20:55:30-04:00,15975,6NJFN855M3Q3RLTDNo57gTgAmwPD6G2E3WvMb1m5eNCN,3YpqNnonsvXaRT4nCC3G5FZx1jjVtbDPc36LiR6WK5jR,True,970409919,242602479,1506660,753330,753330,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,60266407,155985950,-95719543,621
2022-04-24 20:56:16-04:00,15976,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,306072472,76518118,478118,239059,239059,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,19124756,63699395,-44574639,624
2022-04-24 20:59:24-04:00,15977,5o4EAqBTiUKn41QhPL5kRjrGTgQVdP7xLtxC7xNxjkwn,E8gDreu3LxW1EHJ8hnqChK9QdffGh5GocJYKdrbYat8E,True,861614661,215403665,1342597,671298,671299,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,53703895,221684164,-167980269,623
2022-04-24 21:05:17-04:00,15978,7zDNgPFeomS1hdQhuY8iGF3nnGMNnx1YrinZJetrefje,AKyG5R6Bac6Fu83ruL9FGpjKCfDKxbP6QfEGbCgqegiV,True,202903861,50489643,153631,76815,76816,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,6174060,18090592,-11916532,304
2022-04-24 21:05:20-04:00,15979,FhCW2CghBaoo1MkXUXUb4okam8g5beQofgs3WXerNYzn,HWSPdmF3hSnnfVe29Y5rDGSPqbMQv2ug1wYrdwJZNWFK,True,431067549,107766887,322332,161166,161166,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,12893307,34874660,-21981353,299
2022-04-24 21:16:24-04:00,15980,7mhEMbGEpSYgYoZx6WvApjysTxsPqpCDSJCmKF45x3n6,12J2purUC4QYjaPKZwL3Y5P1JikTBD3oY9pLgY6yt6am,True,2548533976,637133494,4544097,2272048,2272049,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,181763881,342647725,-160883844,713
2022-04-24 21:39:06-04:00,15981,6RuQVU9nu2Ecp177M9ggWczLACvQ8PfT31RTcmfwe9Hq,DZgsgqvMNLTXkBxySZC7Monak2JGsXRMJT4hBQzpf6Xm,True,789394240,197348560,1398551,699275,699276,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,55942066,99397045,-43454979,708
2022-04-24 23:03:24-04:00,15982,3uUdWwgwtFdPa3FJTSrirqPKMtQb3zmT5Wpp4zPy9sJP,5G7dhz8jvWekGy9Wh3ZCXNXSPbB1QArfFYs7MYNgRDkW,False,14934632,14934632,924609,46230,878379,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,924609,7811041,-6886432,619
2022-04-25 00:35:17-04:00,15983,AXBfrbCpYAWKN5jgDVVMiKXscQ96YtotKV3DT6XSzm9o,Dh3SiHAqrQzPQnTLRMxtBn2EFyHNgyfnYGpgcuNGTvyL,True,1580565483,395141370,2464669,1232334,1232335,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,98586785,424870569,-326283784,623
2022-04-25 01:43:46-04:00,15984,5wcyw2KsaCSSXaDocVzV8Yz9yHNG1E8TajEoeoBqiENL,2vuppCGeADLpY3sGJVLbmM5aRW3r5aHDgCBLS7QZoCg5,True,316041027,79010256,493461,246730,246731,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,19738464,42664987,-22926523,624
2022-04-25 01:44:14-04:00,15985,7AizMrxWWr7qfneuXMy6ifL3BVDTAKkuud4PyZFy92kh,GyAWRRfQkVAXtyhVF14vU3kPMr4kG1VyA9FAHdDTr8ud,True,18129280,4532320,28300,14150,14150,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,1132003,6832486,-5700483,624
2022-04-25 01:46:36-04:00,15986,7X1UBUXhC59kzJKyroP6fe5GVtGCrVMZGKwbSnedkvwJ,5A24drY1wqNsjV6cABFfFx2D5BQ16m6vozbxvyUcXG4C,True,101909567,25477391,159222,79611,79611,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,6368913,25396872,-19027959,624
2022-04-25 01:47:37-04:00,15987,FtF3PVw8YNJseWPMcA2GEuQZ6nni1mq5kYPa2LrSzfkW,4yr1TM2dXrBvLNMpSaoryuGU2P8D3WG1ZCkvVzWFiQRH,True,590773559,140956778,868737,434368,434369,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,36410268,292673547,-256263279,616
2022-04-25 01:50:58-04:00,15988,bYUscp4qgQap7iDu5R8tyBz73dov4j3zDV2FgDUvSDx,E4d8ank6Ymezu4ubD2tU5B5fXuoh2E1RQkrdaLgMfuaT,True,72391765,18097941,112587,56293,56294,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,4503480,29112802,-24609322,622
2022-04-25 01:51:16-04:00,15989,8qq2gfbca7JXvq4gViBBVT2QAbM4MvBMEQLXgn8UUTvt,3o5jpBVYdFFEYrGRdCUkLrUC85wsuTKgy8iYwnpZyC1B,True,494381889,42545296,213797,106898,106899,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,24843522,253710368,-228866846,502
2022-04-25 02:03:30-04:00,15990,3662SX3YSARYupcxpgtTvUAPUsU7aJKsGxvpkNC1AV1A,HkAb86jdGHbz6VxrtbA81jPvjhiNHhbe82NBPFxnwzE5,True,25219510,6304877,39370,19685,19685,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,1574837,5870961,-4296124,624
