ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-05-07 11:05:43-04:00,704303,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,9,48059054421634,-1042959452314439138,2511195823954,1651932122,2515803774370,2515803774370
2022-05-07 11:05:43-04:00,704304,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,10,-1502636261049,603362365467659760,4158162720500,1651932124,4158411764250,4158411764250
2022-05-07 11:05:43-04:00,704305,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,4,-2544039112729,-14379545370639480,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:05:43-04:00,704306,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,1,32360985687698,-22856496017682,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:05:52-04:00,704307,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,0,-3129091450793,-11610990318516372,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:05:52-04:00,704308,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,3,-22143620795436,-10283859298585128,-624294643986982,1651932032,-565512749230404,-624509968021982
2022-05-07 11:05:52-04:00,704309,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,8,43315443982737,-68010634399473052,110828373262457,1651932216,191339178085135,110892062484540
2022-05-07 11:05:52-04:00,704310,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,7,5283324608270,-56575177848914787,312464381443789,1651932127,314923864599514,312473720035039
2022-05-07 11:05:52-04:00,704311,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,6,29689465934947,-925049329468332214,13639496983162,1651932209,15857912728757,13642706483995
2022-05-07 11:05:56-04:00,704312,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,0,-199945982769,-173200000000000,559850157982287,1651914136,1631164425625182,559734715728956
2022-05-07 11:05:56-04:00,704313,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,3,-139852810309,-13700000000000,-623489144589067,1651914055,-565512749230404,-624509968021982
2022-05-07 11:05:56-04:00,704314,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,1,1983292760925,-299000000000,534370332099125260,1651914287,1086690601895749202,535033640714819425
2022-05-07 11:05:56-04:00,704315,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,4,86217770037,-105400000000000,141801327572239,1651914015,308490558774829,141883128113072
2022-05-07 11:05:56-04:00,704316,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,3,-169592786547,-26700000000000,-623874789046149,1651924821,-565512749230404,-624509968021982
2022-05-07 11:05:56-04:00,704317,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,0,-51238672026,-41500000000000,559858182408538,1651924807,1631164425625182,559734715728956
2022-05-07 11:05:56-04:00,704318,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,4,-4803472947,-17300000000000,141910893852654,1651925091,308490558774829,141883128113072
2022-05-07 11:05:56-04:00,704319,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,1,865184990349,-156000000000,534479034951774843,1651922657,1086690601895749202,535033640714819425
2022-05-07 11:06:09-04:00,704320,2UTctBws48ZqXqn6yCMEBYE7scXkuSgWkUeyceE33L5z,5wu1XWeV4uaqvJgx3wfqrZEYeZ31n41SEA1fs5jjVJgD,3,-2399286741722,-286100000000000,-623671349796983,1651921295,-565512749230404,-624509968021982
2022-05-07 11:06:09-04:00,704321,2UTctBws48ZqXqn6yCMEBYE7scXkuSgWkUeyceE33L5z,5wu1XWeV4uaqvJgx3wfqrZEYeZ31n41SEA1fs5jjVJgD,4,223179864356,-1419100000000000,141867401253488,1651921217,308490558774829,141883128113072
2022-05-07 11:06:09-04:00,704322,2UTctBws48ZqXqn6yCMEBYE7scXkuSgWkUeyceE33L5z,5wu1XWeV4uaqvJgx3wfqrZEYeZ31n41SEA1fs5jjVJgD,1,2080784122020,-352000000000,534442508861972760,1651918604,1086690601895749202,535033640714819425
2022-05-07 11:06:09-04:00,704323,2UTctBws48ZqXqn6yCMEBYE7scXkuSgWkUeyceE33L5z,5wu1XWeV4uaqvJgx3wfqrZEYeZ31n41SEA1fs5jjVJgD,0,-450123558384,-281800000000000,559894447296871,1651921214,1631164425625182,559734715728956
2022-05-07 11:06:14-04:00,704324,6fA5Toow9aQNLMYETjWFidpgUgU96MdfsJSJDCy7NnzH,FWkex3fka9iwqJeikUVnxr95FYm8D3GhNp5aJKFLqp5C,3,-54100632830,-13100000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:06:14-04:00,704325,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,0,-63449617480,-81900000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:06:14-04:00,704326,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,4,-27854448255,-178500000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:06:14-04:00,704327,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,1,805890871839,-212000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:06:14-04:00,704328,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,3,-56578524410,-13700000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:06:24-04:00,704329,LovffUMZGTniMyci8dJ9N1HhPem1kdTJFtQn8AykWyZ,2ne6tu3DkhkmhjtiEmL1quLRFsvXSnbW6cU2i8wdJjmw,3,886017382881,411480949110910,-565297425195404,0,-565512749230404,-624509968021982
2022-05-07 11:06:25-04:00,704330,6L9SWKz1eh3MLAKit6vPVqQu4mnJDcjFGoTqxJhBmT84,2z6spqZ8ZYTN8yamfS4CTFpW6ytPrG193DnNGvVXNb3X,0,-1056296617978,-915000000000000,559850157982287,1651914136,1631164425625182,559734715728956
2022-05-07 11:06:25-04:00,704331,6L9SWKz1eh3MLAKit6vPVqQu4mnJDcjFGoTqxJhBmT84,2z6spqZ8ZYTN8yamfS4CTFpW6ytPrG193DnNGvVXNb3X,3,-2083500626579,-204100000000000,-623489144589067,1651914055,-565512749230404,-624509968021982
2022-05-07 11:06:25-04:00,704332,6L9SWKz1eh3MLAKit6vPVqQu4mnJDcjFGoTqxJhBmT84,2z6spqZ8ZYTN8yamfS4CTFpW6ytPrG193DnNGvVXNb3X,1,5518727682575,-832000000000,534370332099125260,1651914287,1086690601895749202,535033640714819425
2022-05-07 11:06:25-04:00,704333,6L9SWKz1eh3MLAKit6vPVqQu4mnJDcjFGoTqxJhBmT84,2z6spqZ8ZYTN8yamfS4CTFpW6ytPrG193DnNGvVXNb3X,4,275995024770,-337400000000000,141801327572239,1651914015,308490558774829,141883128113072
2022-05-07 11:06:25-04:00,704334,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,0,-260925899481,-336800000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:06:25-04:00,704335,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,3,-3047806643400,-738000000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:06:25-04:00,704336,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,1,2250412245891,-592000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:06:25-04:00,704337,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,4,-269524946925,-1727200000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:06:28-04:00,704338,69CoQ6V6BKqvJJuciTK7P6NrJLowTF97XNYSnTnzLw6n,ASXkXexhSQoxANeNJ1Y8Gu9Gr4xjVWq7qEycDzRiVtZH,3,1589355881348,738122839537233,-565297425195404,1651932032,-565512749230404,-624509968021982
2022-05-07 11:06:40-04:00,704339,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,0,-1229563528392,-4562490565927366,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:06:40-04:00,704340,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,8,13215588575983,-20750117749531999,110828373262457,1651932216,191339178085135,110892062484540
2022-05-07 11:06:40-04:00,704341,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,4,-505489614523,-2857153732447473,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:06:40-04:00,704342,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,1,8495346886075,-6000245608842,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:06:44-04:00,704343,HGeqLWPN14aUfSjfrMMYzW5BiZJqpTJAyWkgRdjRVGH9,GhEGwzRkU3d139MM5EyjW6FGqSkoPSdVMgrFX3eAXDMB,3,-971823908135,-95200000000000,-623489144589067,1651914055,-565512749230404,-624509968021982
2022-05-07 11:06:44-04:00,704344,HGeqLWPN14aUfSjfrMMYzW5BiZJqpTJAyWkgRdjRVGH9,GhEGwzRkU3d139MM5EyjW6FGqSkoPSdVMgrFX3eAXDMB,4,302498400000,-369800000000000,141801327572239,1651914015,308490558774829,141883128113072
2022-05-07 11:06:44-04:00,704345,HGeqLWPN14aUfSjfrMMYzW5BiZJqpTJAyWkgRdjRVGH9,GhEGwzRkU3d139MM5EyjW6FGqSkoPSdVMgrFX3eAXDMB,1,895466631187,-135000000000,534370332099125260,1651914287,1086690601895749202,535033640714819425
2022-05-07 11:06:44-04:00,704346,HGeqLWPN14aUfSjfrMMYzW5BiZJqpTJAyWkgRdjRVGH9,GhEGwzRkU3d139MM5EyjW6FGqSkoPSdVMgrFX3eAXDMB,0,-99972991384,-86600000000000,559850157982287,1651914136,1631164425625182,559734715728956
2022-05-07 11:06:46-04:00,704347,6kM7NSkRNryVeT3AS7vMoK9Ukm41CxBNSFV2AcRvB66H,CWKEFuW4MXUk8BYRrCF3acHnkyFmeMV4tnfq5L142fgw,20,1032920347754,-34808783846189122,-73475084160,1651932140,-70507671244,-70507671244
2022-05-07 11:06:46-04:00,704348,BEwQ6FADK45i2SCTCorSzTx2wv9RK1zHUonTLmZhorjH,BAqLKwe66WwHLZurEhRQTnVUiAN8SNtguApMD6L8owpv,4,424765067231,2400878400632560,308508250843995,0,308490558774829,141883128113072
2022-05-07 11:06:49-04:00,704349,HG3rXZF6smtaeTk8ScjFA83aa1anTG3tU3SSoogeEH44,DWFFqhVYEvu3jVq8iBKtBZh9YjAYAs13Jnvf2DxdJXF,0,-520039405312,-1929688727634189,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:06:49-04:00,704350,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,0,136321174969,505841349691529,1631191375018515,0,1631164425625182,559734715728956
2022-05-07 11:06:56-04:00,704351,6yhGsGbJhkC8q8SxN1PQLEt7tRNZTv4wcGKTtXyLXoKz,HgnwDfvGtBtRvz47SL7CqU2MFLLLuR9BxzLDxhWuP7ny,3,-2536122032130,-614100000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:06:56-04:00,704352,6yhGsGbJhkC8q8SxN1PQLEt7tRNZTv4wcGKTtXyLXoKz,HgnwDfvGtBtRvz47SL7CqU2MFLLLuR9BxzLDxhWuP7ny,4,-58517748435,-375000000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:06:56-04:00,704353,6yhGsGbJhkC8q8SxN1PQLEt7tRNZTv4wcGKTtXyLXoKz,HgnwDfvGtBtRvz47SL7CqU2MFLLLuR9BxzLDxhWuP7ny,1,513185224992,-135000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:06:56-04:00,704354,6yhGsGbJhkC8q8SxN1PQLEt7tRNZTv4wcGKTtXyLXoKz,HgnwDfvGtBtRvz47SL7CqU2MFLLLuR9BxzLDxhWuP7ny,0,-125427265813,-161900000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:06:56-04:00,704355,5CTWygcWxhEKbGhfhh62x9Yjk4Ka2ucSC5XX5LDjF1Q1,AwbNCbBdSQqeVCLQF1VARyBWLbA71U1hHoDjDNmAPUQG,4,-11141779302,-71400000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:06:56-04:00,704356,5CTWygcWxhEKbGhfhh62x9Yjk4Ka2ucSC5XX5LDjF1Q1,AwbNCbBdSQqeVCLQF1VARyBWLbA71U1hHoDjDNmAPUQG,1,402945435919,-106000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:07:05-04:00,704357,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,1,889521056653,-234000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:07:05-04:00,704358,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,3,-56578524410,-13700000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:07:05-04:00,704359,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,0,-232803541550,-300500000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:07:05-04:00,704360,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,4,-11313431364,-72500000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:07:05-04:00,704361,8ZLipxWj4Db68ZyiWDZegxyZ13gb7kpRXAQ1tf1a8tqc,69MUWdQXxXAFpZnHHWh2PYm1hDtvJkRFZXwZSyC9oHX5,3,-115221958470,-27900000000000,-624096986091982,1651928408,-565512749230404,-624509968021982
2022-05-07 11:07:05-04:00,704362,8ZLipxWj4Db68ZyiWDZegxyZ13gb7kpRXAQ1tf1a8tqc,69MUWdQXxXAFpZnHHWh2PYm1hDtvJkRFZXwZSyC9oHX5,1,3075309977916,-809000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:07:05-04:00,704363,8ZLipxWj4Db68ZyiWDZegxyZ13gb7kpRXAQ1tf1a8tqc,69MUWdQXxXAFpZnHHWh2PYm1hDtvJkRFZXwZSyC9oHX5,0,-288118592687,-371900000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:07:05-04:00,704364,8ZLipxWj4Db68ZyiWDZegxyZ13gb7kpRXAQ1tf1a8tqc,69MUWdQXxXAFpZnHHWh2PYm1hDtvJkRFZXwZSyC9oHX5,4,-44660745605,-286200000000000,141898732845988,1651928410,308490558774829,141883128113072
2022-05-07 11:07:06-04:00,704365,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,4,-559511687374,-3162500000000000,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:07:06-04:00,704366,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,0,-479294960427,-1778500000000000,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:07:06-04:00,704367,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,3,-88282854350,-41000000000000,-624294643986982,1651932032,-565512749230404,-624509968021982
2022-05-07 11:07:06-04:00,704368,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,1,976924901666,-690000000000,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:07:15-04:00,704369,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,0,-25299464795427,-93877678368542039,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:07:15-04:00,704370,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,1,357504713353815,-252504825901526,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:07:15-04:00,704371,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,0,134746966665,500000000000000,1631191375018515,0,1631164425625182,559734715728956
2022-05-07 11:07:15-04:00,704372,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,4,88460345830,500000000000000,308508250843995,0,308490558774829,141883128113072
2022-05-07 11:07:16-04:00,704373,5Vg4VfDpJn1HbhJaxkn88Di5jk7rHkJoxbATEeWmi8pc,v9DZs9sNnbthA1DGrUQG8sFZyrs6F1qRvLq32KfeW1L,18,-663997323490,-10975745174736077,-2099516306212,1651932012,-2105565984962,-2105565984962
2022-05-07 11:07:19-04:00,704374,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,8,-2569156117593,4033894642716538,191275488863052,1651932216,191339178085135,110892062484540
2022-05-07 11:07:19-04:00,704375,DxBxsyajUQtCHa6BcmCVUVzXDS5apTc6Y7R7ZXG1QPsn,GQvmSXnsNyum3P3tkAAqgWqqUMgMQzHvrAiqMUxK721o,6,92562675,-2884020910769,13639496983162,1651932209,15857912728757,13642706483995
2022-05-07 11:07:19-04:00,704376,DxBxsyajUQtCHa6BcmCVUVzXDS5apTc6Y7R7ZXG1QPsn,GQvmSXnsNyum3P3tkAAqgWqqUMgMQzHvrAiqMUxK721o,7,-1281546,13723126307,314914526008264,1651932127,314923864599514,312473720035039
2022-05-07 11:07:19-04:00,704377,DxBxsyajUQtCHa6BcmCVUVzXDS5apTc6Y7R7ZXG1QPsn,GQvmSXnsNyum3P3tkAAqgWqqUMgMQzHvrAiqMUxK721o,8,13916070266489,-21849961125846201,110828373262457,1651932216,191339178085135,110892062484540
2022-05-07 11:07:19-04:00,704378,DxBxsyajUQtCHa6BcmCVUVzXDS5apTc6Y7R7ZXG1QPsn,GQvmSXnsNyum3P3tkAAqgWqqUMgMQzHvrAiqMUxK721o,9,-55830957,1211622352018,2511195823954,0,2515803774370,2515803774370
2022-05-07 11:07:22-04:00,704379,BLhFkXqiCSj18qNk77dEbyRJGVW6T94fqY24P8yTun3f,7KaD3MzMMKtuYW7STnmEr17LgUjpcwSaZs22UerHkSRj,0,-3035312884,-11263010068296,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:07:22-04:00,704380,BLhFkXqiCSj18qNk77dEbyRJGVW6T94fqY24P8yTun3f,7KaD3MzMMKtuYW7STnmEr17LgUjpcwSaZs22UerHkSRj,1,49554161677,-34999999999,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:07:22-04:00,704381,BLhFkXqiCSj18qNk77dEbyRJGVW6T94fqY24P8yTun3f,7KaD3MzMMKtuYW7STnmEr17LgUjpcwSaZs22UerHkSRj,4,-17110884693,-96715000000000,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:07:22-04:00,704382,BLhFkXqiCSj18qNk77dEbyRJGVW6T94fqY24P8yTun3f,7KaD3MzMMKtuYW7STnmEr17LgUjpcwSaZs22UerHkSRj,9,-27647702496,600000000000000,2511195823954,1651932122,2515803774370,2515803774370
2022-05-07 11:07:24-04:00,704383,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,2,-2350084240038,-290158970471875,40993985073533907,1651933008,51549909334901405,40993175143640574
2022-05-07 11:07:27-04:00,704384,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,7,-1209742884462,12954233160832797,314914526008264,1651932127,314923864599514,312473720035039
2022-05-07 11:07:34-04:00,704385,YSQGkM85ng4kmG2L5hCWZzApi8MUHtJ5rBLjU4yXopS,Hb232GrBKxNpUSfwLejUpLj6KWxs4h8VoYKdNyj67uV8,1,49417836480729,-13000000000000,534653503511121509,1651928449,1086690601895749202,535033640714819425
2022-05-07 11:07:34-04:00,704386,YSQGkM85ng4kmG2L5hCWZzApi8MUHtJ5rBLjU4yXopS,Hb232GrBKxNpUSfwLejUpLj6KWxs4h8VoYKdNyj67uV8,0,-13170250270720,-17000000000000000,559812187789372,1651928411,1631164425625182,559734715728956
2022-05-07 11:07:36-04:00,704387,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,0,-5996234523116,-22249979615584796,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:07:36-04:00,704388,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,1,5663332763283,-4000000000000,534892057395737342,1651932636,1086690601895749202,535033640714819425
2022-05-07 11:07:47-04:00,704389,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,2,-7302759007782,-901653225531716,40993985073533907,1651933008,51549909334901405,40993175143640574
2022-05-07 11:07:48-04:00,704390,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,4,-7053992,-39870929666,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:07:48-04:00,704391,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,7,6671241402676,-71437342357996492,312464381443789,1651932127,314923864599514,312473720035039
2022-05-07 11:07:48-04:00,704392,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,16,-52001123,175199605741,18371732144504,1651932128,18401413217837,18401413217837
2022-05-07 11:07:48-04:00,704393,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,0,-14363346102488,-53297474733506046,559761665122289,1651932140,1631164425625182,559734715728956
2022-05-07 11:07:48-04:00,704394,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,3,-797868436734,-370543138268279,-624294643986982,1651932032,-565512749230404,-624509968021982
2022-05-07 11:07:51-04:00,704395,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,6,336755038290,-10492442775783286,13639496983162,1651932209,15857912728757,13642706483995
2022-05-07 11:08:16-04:00,704396,DQ7NWt9etwcxYsnk8ApBhvXb2QcG3DBNSdsp8ECoVFTE,B4XcQHzAsW3o4GN3bJ4git1VxW7RSAW9FsmgJ3XCqSJa,2,107332098474,13252023336632,51550719264794738,0,51549909334901405,40993175143640574
2022-05-07 11:08:22-04:00,704397,DkoXQmBQUbajD28NyCcikHLBusXGvLmtYEsUbYPxh8TV,4BoTiL2mbvQcPq5qRgXvrjbRMvFyXQr45iZPgQpemLSf,4,-11906762548,-67300000000000,141900820182238,1651932106,308490558774829,141883128113072
2022-05-07 11:08:22-04:00,704398,DkoXQmBQUbajD28NyCcikHLBusXGvLmtYEsUbYPxh8TV,4BoTiL2mbvQcPq5qRgXvrjbRMvFyXQr45iZPgQpemLSf,0,-13124354553,-48700000000000,559761665122289,1651932140,1631164425625182,559734715728956
