,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
6040,9AwMyaGomYKMbSaGZWC5bx57dDmGnzX2zfQfYRndFtGv,C253XBAKUCS89ZuwYV24akNdgGkFvH9wUkxeLENwoVbV,,,,,,
6041,77TJruGq91e4QXTow1z3e3Ayy3kDZJD9EkTtjXZgtJEk,FdTAqsWSBA1vKUYgeRPLjqhTWuTtuGYU3SJAAJb1y9jA,,,,,,
6042,F1zyzPuhG2HnU7ohAENZDEKRAj7XcDn3o15qjZC2ioop,5oqSNsP9cCUcfriunyjjPrD2uQ5i3WbrGpwGQsVtpiXM,,,,,,
6043,CifY3V4DQBFGffg5N4LRaKvHiuJLzQaYT5aEt1HXhakW,3TiTEQrm13J9kRYUvtZ59mkcoGExj319QZmBMTa8pPGK,0.0,0.0,0.14,-0.0007281822227,-7.42130507062677,192.25956860207214
6044,3T6sS2uz9dd8VR8AB88VYtke88PEsoJ711EDHCCR9Ahk,BcFk9XUrzJRvxe3LPE5go95n7ALfu2yM8SXDm7BYHvzZ,,,,,,
6045,9S4LcvoNhSp3h3p8ctJgDz1CAGgo9BUythh1NeRHqKgg,Ad3zGB2Py2pHWLPSTAzpE33cLzDsTS9TDvHoNP18FfUC,,,,,,
6046,8n7ic28zq5PjJtRcM7Fcy5vLW2YVXw4EWMK6UAt2zh3V,JDg1bbHkYeznDUtSBLhagRJ45aSzeSF5V8iDRJCay9wL,0.0,0.0,171.98,0.9832944050686,1.6052163974245,174.90183927976457
6047,DTn8F6KPTJAKU5iW8vw7QKUrA625i3mpsnDTXVfHAjrF,7x1Fw4ZxnREJ6Y8Pt23utRkHNRLrDPeQeibQzgYzXHxB,0.0,1.0,503.98,0.0119999999972,5580.081916439773,41998.333343132945
6048,D83ENcsAJmiGyzCTL8dr5y8DEC9kE7T6SKPCnNLxBaMd,5q7BsF2SxXYB6VcZcuwQr2WKqcTRWZupUsZqDB3pvZbS,0.0,0.0,4.09,0.0251682099207,4.30016932215724,162.50659116745976
6049,3yxQpcC5s557FY8mJrQHp6jxRLnfjsemDiL87ZvLnVkT,5LtcaH2KubtMvwgj6bXBuq5wPH41uiwe7h25L5r2sTKc,0.0,0.0,1.0,0.0062331496923,1.29763182657868,160.43253401010577
6050,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,0.0,0.0,14641.07,-80.0336559288417,-1.59542409194038,182.93641381342675
6051,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,1.0,3.0,33986.66,426.4229430326967,-0.32618441865049,79.70176219480297
6052,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,2.0,6.0,4153.32,-2000.4967719262,0.00162325297497,2.07614431489481
6053,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,3.0,2.0,36503.07,-9.2321668623888,225.21968349656456,3953.9005895475034
6054,GEXVPiMjcD2RS8jcEmo3k8CET3bJ8Fv3cAUn1ZwhxJy6,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,4.0,4.0,21829.44,193.4615469722442,-2.89067717126163,112.83606660672393
6055,HuX5jsbAUR6HfsaLubDjgg5v1MYifCYTPvpkqbYU2dSM,DSqzzguyNfRpgFkQKAQ8kjKjY6CftZ4FFKCyeB5rJZXF,0.0,0.0,269882.12,-1920.907602330612,-1.48534217070708,140.49718980369258
6056,HuX5jsbAUR6HfsaLubDjgg5v1MYifCYTPvpkqbYU2dSM,DSqzzguyNfRpgFkQKAQ8kjKjY6CftZ4FFKCyeB5rJZXF,1.0,3.0,6367.53,-96.9639494359885,-0.94526386892455,65.66904542397558
6057,HuX5jsbAUR6HfsaLubDjgg5v1MYifCYTPvpkqbYU2dSM,DSqzzguyNfRpgFkQKAQ8kjKjY6CftZ4FFKCyeB5rJZXF,2.0,1.0,210972.03,-4.972501032689,3277.4473613344026,42427.74986130305
6058,HuX5jsbAUR6HfsaLubDjgg5v1MYifCYTPvpkqbYU2dSM,DSqzzguyNfRpgFkQKAQ8kjKjY6CftZ4FFKCyeB5rJZXF,3.0,2.0,153289.68,-47.9361857530777,229.16828222316457,3197.7863401482286
6059,HuX5jsbAUR6HfsaLubDjgg5v1MYifCYTPvpkqbYU2dSM,DSqzzguyNfRpgFkQKAQ8kjKjY6CftZ4FFKCyeB5rJZXF,4.0,5.0,236572.65,-500.8178494423264,-1.25205468418315,472.3726405986323
6060,3Ak1ZpPc8TVNrn8SZZpNv24Nux8a5QbMxBvVfSbZ4d2h,48pFKVGg8HhkJDwV8sY3kzMfc1uDS9LeeGf7e77Pyoaf,,,,,,
6061,5zgmZGdfmtjFZhtz7m352ycreWVmQijHKbmTCZj2zEYk,4QWcUDQ8Yf9nuftGoUdfWzBg6RkmuKW6yMGpakkiEWtG,,,,,,
6062,FRBv3b5VTfKN1bK4DXFY4329LFbvm882P47edrgpuSM,CQSb6ZVY1KVNXFAg8pxm8RvBBGGqRSU7FMvwHJPy46u8,,,,,,
6063,GkY73KL6HJ4ycdggFtYWALBgmTRZVCx66P2ZJ7E8ENwC,5iRLEmB6qBHqkJBPyyubnd9f1TpRr4EY8BTxuHUREeLB,0.0,0.0,9.05,0.0502736161708,1.30385329745373,180.01490024615407
6064,EBYaBT3azvAoz1yhcV4Py6zeMQHnfbKXgJ1ACxjQi5T8,bZXZEYAFzCD2SZTm4sgU3PCwt3J5pBYPzodBmbWbmcx,,,,,,
6065,5CkbRCEhUwCLgLEvjZ4eeC5LZ8WufW6YAmLgosADhpWy,4XGBgotoGgg4AcvTziCXDfdeLfKSNQetseSyKxvx3PaB,,,,,,
6066,6CrCXXUEgYAeYL8FVgeEN4mjdBBGCk5u3wrSfzzmgQSx,HGy999Hw5TeZ3FYeypyCQxxnA6TqcvCxiy6CYWCwsb3A,,,,,,
6067,93eUbK5VNpqrAFapPVXrKBQBUHBW1Zf1DEZ7M2yGxgqQ,A7fyvhrUiPTmzJDdWNRQhhmkrDJxyCZ1KeCAp65XJFbL,,,,,,
6068,4haoPr24fiH4v1SSF6ZN7iBvEwd3EqpkN5owZ7wBoxMe,64N2zTiQXcqM7qzcMyENSxc1LwrjBXzDh2zZ8b16TNdH,,,,,,
6069,3CrMKuQN1Hyk36G1DjrvmMHrCLxr5HVwPBrYWyCn2qk9,EKNn4c85wu3fxQ5z3zfGyYscj3jfHXccbN6X9vxC86Pw,,,,,,
6070,F81BUB7k2roG5U8An6jnAjyyMX14m8Mrc9PeM9GnT9Ks,GaFuVLxkqRtAhgthXjY2FtETQgNfke9kaBVNpEkzsUEz,,,,,,
6071,Gc7kmRSabMAJtW1ZB5Ew4Ru7M7HZ3gybPLPmgKudxNkr,JBQwztKBVDhkXYpeowUEPUcPS3n6uGaaXe5Nw3LcDkje,,,,,,
6072,55W2s585KJrK43eEwaGzSs1ndyWVs7m9M4t2wFhzfijq,2ZbJpAUnpYfoJ25FgmYSTstWFtCiY1bpGQeCKUtjJcnv,,,,,,
6073,2Jh7EdWxiwhx3gpwZDRiHLMzwYyQNZYCYk1trVYD75W6,5gesb6S9TY4kiHMBDvxci21PwzgAzPKWXUa3JqcXp5Xg,,,,,,
6074,BtcYAw2iYDyTrwPLWNZVqz1cVTnNi8JD2kocuLcd7bdk,H5huoFoZTNxz58bP8h1S4UugLKSKMJt8uELKXL6w3oCj,0.0,2.0,2007.37,0.4941885787795,202.76660585764392,4061.951421373621
6075,BtcYAw2iYDyTrwPLWNZVqz1cVTnNi8JD2kocuLcd7bdk,H5huoFoZTNxz58bP8h1S4UugLKSKMJt8uELKXL6w3oCj,1.0,1.0,1002.88,-0.0197213397812,3108.34246988614,50852.528840663625
6076,FnygUgo3ixoPTSZRbaceqGN8TnUzm1iTwqx7B85EpAoe,2zdyYgCFX3G7oLnEX4NpCZKxUSYu1RB12pC9NYmvHxmy,,,,,,
6077,3hsZyyKRDrGR6Y5fEVktimRwnp39bP68FMpmZ7PVatUf,AtJJkduWQQL2BagvXtxVsaVhULRwZEwKNemxmntZyDv,,,,,,
6078,Ej1nfLyi1MFPzqKBSj7pLuVAmr3yvNftoFvcmJbTKisJ,CuPsMKgZqU23CrdyssxLdr731GV33AMKyxM9316JtdYy,,,,,,
6079,HgS8Nd3xmmJ5UiqybdGXxHLQxRkkvR1S9QwZn8gRg2fu,7QDEq3mN94qSZ45XXdyBhvWnRDi6HypHaG3YTDLwtuB3,0.0,0.0,9.97,0.0546402702252,1.26318209454957,182.46615470437138
6080,8MwgcejRgv856by1oy5dTNp1wkPTDNgSad1XQtQjzNmC,6e85LobDLg7La7zf3m7Rq4DZ4LWvmaJuw6hanWMBfDcd,,,,,,
6081,FsqKDoQfWACawynRSLEddofJrST8NJBJojSrFRmvYN4K,7xV7VnaGHi3iMfgsHfpytaEWzoW5q9qKACFKxbkwe5oh,0.0,2.0,2009.37,0.4964517406473,202.40342084261897,4047.4628961519543
6082,FsqKDoQfWACawynRSLEddofJrST8NJBJojSrFRmvYN4K,7xV7VnaGHi3iMfgsHfpytaEWzoW5q9qKACFKxbkwe5oh,1.0,1.0,1002.98,-0.0197785465477,3107.9878940965773,50710.500773204396
6083,HbDKEYS6aPcs1sTYchaEwVftfnUWt3KB6h91fFtgYNQj,7V9HLhAaWApUmUTFA2gEM7Cv5iwgcaQzFpr3rpXdz3z1,,,,,,
6084,3zrbYfJjKfzaC6HoUYHNQZgt1MJovYeT5FvV9rFFm2D3,2GZLPjysgxZFHeGBCa2oBfF9CfXbYSNBJ3gnStrko4wJ,,,,,,
6085,D5AiGX3BCUaTkhoDBNt3XJjSDdRNrcF62mNqpdX8JqPQ,7kRSrz5iqbiHCHG3canUeisGNxdK3r5Zo4aLr6thn8x5,,,,,,
6086,H5CJBE4pDx2wznynkYPDU43EzEqgVJ4KCHM3G8dvNw2p,GiMu5HoJGgpuVEhrhPJNgJReo6T2GwhWPS8BWJDYQASo,0.0,0.0,25.0,0.1126177254188,-3.2856151357955,221.98992127598584
6087,FJ7QTXz37CbjdpVFangcTeD9DwNwHtkKtNH9m17iEtKJ,cEGwLn1YTkvxwCaWjLzRhrCpv9ZxkLjCim5gLizwQTg,,,,,,
6088,28tho6wjoF6d62mke2kk4vFATLVYShwd23PSEYU8ZFX8,6iERiKsbnPnp7grtUDAx6yVjcKsGDMEWjYp5JESdkjhW,,,,,,
6089,F9ckgBEQZ8SrNkjxhRTgHjUAKFrmWD1tVWGg2cSvuqCB,EGis8BNX4y12xtYKdX1oCLkMEZ5QTkWdLEoFtRAJeY5R,,,,,,
6090,Ancht4NwCRD2UoLHWvSPjqe4kZUG7vdkDWMfho9vGGqy,HUfVSSbgBvGcRGPh52Cpw4p4ksug2nqkcPNKrHyrfng,,,,,,
6091,ZCcEop7zQrFmzrSVMTSJ64sabtjWNKYNmx5q8C68LZk,FgQ1T5Jdtb9hGAv8VnArbNATkPnoNAE3kh89AuRAghmm,,,,,,
6092,7y69xtq9N5xvXNomvFvGi7b6hnea1PQL6Gm6zzjw1zSW,D1YjEf4BuF3pA8EHSmN9mwCrgXHw4WYndyfjoBbUrY2V,,,,,,
6093,GDYt1y1L8WFSsTweikYAxd9D8ipWRFvhtXkb6STML7gd,4nGm55r9YiHprTFthaPhmch8axArCYUhXMqagdQaWV8b,,,,,,
6094,2zVEN1JEmhVLhud8Y11huaqGdqnZQ4VLnpQgeqUHVELk,GQKsJpFyf2c2gVMgAx78j6e9SCx6WzqbZC2pvriZ8tBe,0.0,1.0,23510.29,-0.4738838946562,3208.5949723722542,49611.92027227804
6095,5ozQP1Jcgm9Nogouncq4bY8aJdGvN8DG8WZgJ7vjC34y,GkjETgYG3ZD97p4M1QTTKycRE6QhFQaQNAiJdBBkZXGu,0.0,0.0,10.0,-0.0579912805012,-4.04480393410656,172.4397170328576
6096,6kPZRvAdRHrJSiMS9cwZHnAbWhy2QqveStK9matA3jqY,2hozff1tVYJh4ATwTCKvSyZvvTmKyssno13GPzCaKhLQ,,,,,,
6097,55MTw55Cbbx1U4PpnFY386osTX6bWK57rPWHWS2xuKxc,HJ15p25VPFGfqszNruZADvmycKEvr7unmdtm8jHTpzh4,0.0,0.0,7.89,0.0461464663531,2.33651463544096,170.97733853829462
6098,CHY8HsQkcoK3KWyYyRnJvsggdxmzYR5M6GfJXNZhePU3,Dx41iDxxUYLBsmzSe8eNnta5iChfjXowbRfyoPCeakrT,,,,,,
6099,BQr29fa8rySfSHMP3nJKnwJHSv4UFB7tKGdHDbqdYmhq,CCA5ZV9Xqzj4Wu7X9MMtmxQrfvbgQxLHt57CJKPCW9JD,,,,,,
6100,ZW1Bzmrn2SqSJXwRAiyQWxPMbG75S1XJBygjrZJs74B,GKDY9wWnbCuJdhWLR2gyZGtETv7V5itfd4Z2xqs99fQY,,,,,,
6101,5NhYBpjVZD29zwVdPrtYEZGNWTSrZVQ9kZ8Z95TRH5r8,2twRbCTkm4ui1iXUz3FkL6an87K6AByU2uWWeub9dLDQ,,,,,,
6102,C1DbdxY4aTgRv5degKnCpMGYpNfNdai3hELG7AmGx8KQ,HmvWye8oCsGwvZyebnmeN2WivwGNsPEq5vC5JUSmN6Z4,,,,,,
6103,76pQGDnr3CwGyUmR2quMSbRDnKJ3SKLwFpaHSkMdTFYV,HBtREnUPuwULTsNYUms2UvATCmm9CpwghuTFddQvRwjU,,,,,,
6104,3xG5n1DdVn2dYrpCTHj6yMPTM6CnPS3jV5kXuyD8pkzV,BXFgKYreEf1tPERnrT3rJZwcpTEHebLLF1NzmQmkiaH8,,,,,,
6105,FgkMfWga8jjrTGynPGghMsJHdP4d8wiT9s8xTrqGFaRv,FYNnguyYqSVbToc4eDU9zJipCNy2ooz3nMN8AQuq4JzQ,,,,,,
6106,8Co729iZP2TPgaMuWwVg1JntCtvKvsWdP8iAJNkHo7io,J1Nk8UQCmV2Ba2NZoL8DPzJ8sD6TWHmEizVqkPkZ193b,,,,,,
6107,3qkmm4aS6EDirEDejmbm5PDw2jpYkC7zKqrMkmgeE5BA,EeUACm9TkjHKES5U7Yj1oPhYmcp7R3tvesGBiP8txEzq,0.0,0.0,0.54,0.0031638643055,4.54673664157803,170.6773577682439
6108,c4QGrEkmzRKVDbYJe3FuQfrzqBqajt8mnaKJYF2Fy3t,4miF1JWfTjjFHkrpffjGFGVfkkWFME4smk47dEcxpH4y,0.0,3.0,414.51,5.4039970986073,-0.35529168100877,76.7043342985558
6109,94fF9FvqBRj8bVYkkPVWCnMe8mU8KmscSTg4ugBn4RNg,4irasCD7qLYskJ3Hz4kghSbigRmF76jML6hY6Z6v31EA,,,,,,
6110,DcEgBmTiVUePw6Wpo6qDpxfczSAXwLW645NvD1zLyPS4,GYpucRPD9CooEPSAMoXbsFeqpKuguTLp5NZvDcNU3mka,,,,,,
6111,2DS9hsVLgFXWg8qNHUTtKaJS286NSGezTZgoSatu5v1J,FokfPUiZfCpjybpdFrtcC8Rp7f6oM9nAgdw6K4MViiJS,,,,,,
6112,3Z51W5ySfzZxAwEdMfKiJc9JdvsF3wxDEQe5BFfXPHR5,9tcaVG3Ua4LNT1bTVyNrT2m3e5p99WHXaNS63ocKJm2A,,,,,,
6113,6TKrPTm6jVrYGF8VfbrztnBbkAHyAYoBAGYo2oyYS8yG,HqXFAhAcFrJb7oDzZbCDx5mcd4gJQMwTrMfL13VvVW4i,,,,,,
6114,J4e3wsNJHnifiCj8TbA2BxcCYwfa1aHks7T8nk6tKdhG,QRNE94J8jKk3gvaSpXcHBvQARihaaomxa44Z8X1zvhh,0.0,1.0,9.99,0.0002291988439,5336.9656818393805,43586.6072882927
6115,BLVGXzmJiikNVNpdG6Gg21dEJk6Sr3U1sbSuR6vv2DRH,2KfydiMBTsDGeXpcZesjYzc6kuuhnyLLa98j4Rm1cJWS,0.0,0.0,50.0,0.262617049145,-2.17071062707071,190.3912947113851
6116,FpkQkicLMBb9qLp7Z4WCGMtrt1ibazQ2Gd3iJG4cehaX,7yAwu1J6zedV62rstAzjquRXEJeshbbrKpyyvPBD9P2X,,,,,,
6117,QKpeAHfbq4ejisjWFUSC9xKzuYAK1hDDBW2PbiQGjR2,Dt5AqYC5u4KMD6sK1XuojDBw4Em9KqtFw6ZmugkLteak,,,,,,
6118,Ejphfb1Dp7bP6pDLP4oaC6RbgyJwCmZ8UnSd42FpXUdN,EugKUbdhW69hek4n2TJDA8NbbkYZpxB5pxg4kXV9SFhP,,,,,,
6119,FeUsqaLcHR1JiTmV2iJ59zdJySzdourvPZTU5SxkrMgj,Hrmbr71kxsZ6Ff72f1ve7NjnLq1s8z278wNy39NCg87Y,,,,,,
6120,DoPSuvJ1xLC6bDGFmCV3nQ3eYf2CHeJH3mmVRgJ5QhsP,4f8w1gKVWyKwbqJsSYs7piyt5MF2aJXBk9g7s5qRaCDD,0.0,2.0,1003.37,0.2328758097846,202.40342084261897,4308.60552209383
6121,DoPSuvJ1xLC6bDGFmCV3nQ3eYf2CHeJH3mmVRgJ5QhsP,4f8w1gKVWyKwbqJsSYs7piyt5MF2aJXBk9g7s5qRaCDD,1.0,1.0,2002.88,-0.0413633080207,3107.9878940965773,48421.65909452097
6122,APzZWSAwfRQ2VyyHZKVy5m61MepyMXX6Gpxa3o41QpZL,Ehvut32ANxsVyjehncnfS177uazE8gFXsPnf6BFTwMsS,,,,,,
6123,APDeAQbTrcd5tKDeP5P42kU9vmyiLRnURXRVsrNqqpqF,43METfy7oQqeQ9fn2iXZq9wKio1BJahuVTd2fFp5zS3g,,,,,,
6124,8SzhpYQNcnDiPYsv5FFkwC6PzSLuQ9gbz1sDpkFkPjHg,9p1zzLNEJKfGj4GUCFhr5LrTsr8ynwnFNrBeXqzrptkB,,,,,,
6125,GstsCxAiBBEUrXNkvZZ9Sg4vNK916PsKe2Mx6e4M6dU7,7feC64HZfQpniey2iXsMMgQXnfcunJus74DiKDeKaEUw,0.0,0.0,1.0,0.0057947535217,1.49173831139119,172.5698938281384
6126,GstsCxAiBBEUrXNkvZZ9Sg4vNK916PsKe2Mx6e4M6dU7,7feC64HZfQpniey2iXsMMgQXnfcunJus74DiKDeKaEUw,1.0,4.0,2.0,0.019335178848,-1.00053587362066,103.43840187477122
6127,DqjDmdEkZvxbU6brH6impTmnrUPSRKC57f49c6VKYHJJ,Ag9jUqyYo1D4qn9dkUai121BcDqFzJw1varLc95DQtkF,,,,,,
6128,7q8LqgCztrU25Hre8frNPQv6qhzyp4aidPpsBi1bcixA,1Z78fqXtz6hL5m52DEKUYMmgwK1kREknUjcnCHZMGFK,,,,,,
6129,BVnvTZV7Y5CiRQwWNo7mLmCEhEKAXXKebSWYr3XNsqTU,CNBSX7BJrGRwngHkTaVg7Pqs3EiV6f6ZcrPrE7SfdCwJ,,,,,,
6130,3nbSpHYeTeUU4ejSenVqDjNmmMzRmsE7eu2rSmjWv4Qc,2SGM4cNPQ22DmxexyVE7vWkZDjY29xy1YPegmn7kfUtF,,,,,,
6131,45AwKDG9Y9Ls4KWfacmJLG7wcuy8HKYx3BUeN1rTsuX7,89BqEfjds8eu14TnGJ441ZF2Xe8VFPjViqN5v36XQvE5,,,,,,
6132,Byms3hWr4yaf3TYW8HALsNvhFhMgLYwvdpiKqJqegyVY,Avok5yeEYbNXwtBCqqb2y3WRnGgoXeuGKCtUBYxf3N7U,0.0,0.0,9.31,0.0468106493375,1.70098977830775,198.88636734935787
6133,Cq61S8FVp8JE16S61Qck1SDHR2nhKyUYKekH1FaUy4Ag,HpyGgxGAy2uVwdgYCwKMqSq6QLoTumCyz9nWH2iuygtn,0.0,1.0,15.0,-0.0002949593657,2621.7468249074486,50854.46249317047
6134,CrGAbKa9vZKUmr9sALaHgWMcczDGmUq5kFP7w1fbXmKY,4frcw72EwhHoErBpaUopvk1TG76ScAEAdCa1YYpuXNBH,,,,,,
6135,74h9456mjEUNDW59wUkXb1dk1TLKUTJAgYLqFzHk1MPR,5CgYtJiSW6yWmqiKwc6X1xU1bzUXtGdNDY18BtyfaWQp,0.0,1.0,42.02,0.0008664424485,4104.325351437098,48497.16224400795
6136,5WoF3gkgygyNNbwxWgVfqGWkExcDixuzgJQQjXEZQ6J5,3njiRuSRMXRzKmamyiR72Hc38PU8UDDmWdfPhgxmGxEW,0.0,0.0,688.96,3.2178712952447,4.54673664157803,214.10427477883596
6137,9pQGArZnJV4Fu8tBVEfknmmfmrRv5RKV2u58BJBuhzpF,DWTaeNeq5x83cBvKUz2jZfXDz5z4F5wbSZLNv7smnjvd,0.0,2.0,50.0,0.0127970582526,228.29533627051873,3907.1479564329884
6138,2rzbqDUU28S3nJAjb1tMJWEr32Wdvao4sxhAYNxuUusj,8R1pFGe53nWj3PvB1uvZhJ8EGf88QGn32quZ4guGDJfc,,,,,,
6139,6KptsafvXm9KwbcTsTVVMck7bjXCUygt1EXhVe965XaA,9zHWhFwqezy3BRXFxjyZp9FhYDPicm8ypvxUrqC9sdPB,0.0,0.0,52.46,0.3334900850148,1.10463894377873,157.30602604773654
6140,fU69naH1KyDwuNxRYSTDfCwDyeqCGfyxDCYnhfPpLac,9ZgxbhcUTxc5jHLnzU8ngSKU2NYDQ72ADDrwQSHWLe57,0.0,1.0,24.7,0.0005173319012,5067.877961948756,47744.97753319682
6141,fU69naH1KyDwuNxRYSTDfCwDyeqCGfyxDCYnhfPpLac,9ZgxbhcUTxc5jHLnzU8ngSKU2NYDQ72ADDrwQSHWLe57,1.0,0.0,18.04,0.1048795299338,2.96189929341582,172.00687313708266
6142,GAPL3bsXP4xcukhgzyqrbDntGwUSm5BfuwJ8TLKkRaZc,8Xdf67Q5jXKwS52e492xUBu1tMUgS14jJg7V4R2Q28EP,,,,,,
6143,ByDaJGjrFHyAvRURHSvmYFbUhPNZrGohderT5k5yZiBH,Dygw1EcRs1kKw9uj9aoAQNqGb6Sxhum3uor6WBAjrHYK,,,,,,
6144,2CWmB7UPpNRd64k6DwLvu9oXqLwuNuqzsJpQgbKJwFvZ,4YJyaYM32j4BCVTnYCJnGr1Koges5Jp2rehhY6TJGKek,0.0,4.0,10.62,0.1000097846087,-2.55211963831597,106.18960976220471
6145,Ewc5PZcTuspG76KU2jbp6bKBzMB6YnJvPMatU6rmeAaS,CM8bKiZMZGkTj5SGw4DddfzFLuPcyQu7KgFtMVwQvzws,0.0,1.0,3172.09,-0.0687180889931,3105.410646581752,46160.91696494223
6146,AP4XznpssfBNpvmPSvfVPs4n17bEweMbXLmRHogezDkV,9dBdeSsYnKsThfyQEeuqy4w7tTbQFhgGGxXzdKzgYENb,,,,,,
6147,5SR97byFwYj7CJiMKnErcyCYHVKRqrAGXTy3JBKqajVX,G6nnyFmwnvno22bTHMnymsCF6p81SKR74Y6Z3JHPjX4d,,,,,,
6148,FmBXczLq7hkauf7C4JoxH5TY8HHJ83U5xqGXK3j6t5Fw,CZsnNXD5oC348mWZeawVj4K2bGxpTiXZzkpm8QtXLbBW,0.0,3.0,1170.63,11.8857473410665,0.216969833631,98.49023089657568
6149,Bv67SHZoVqFhDZ7QRQLTUi1NR9zUPD9T7uw1zmoAuuTh,8pjAmnuqsXh8eP7XWphZmeCKYPGc8J2ux6u9VEGjjkPp,0.0,0.0,8.0,0.039247252898,-2.75227045759979,203.8359224986081
6150,CzghEwH8RWAALUTPvaDRx3UzvbdWaZQTLUqyiwEMqKSo,9WRYpaqC1Uth3DEMyVHh2PMCzAtq3FdrjBKTAGJdQgU3,0.0,2.0,9413.33,-2.2863115882726,156.86484061679047,4117.255954212325
6151,EMh2JNNv3PQzQFkrfhLsaCQBSzuyTC1YsRwrTB5gigau,ApkN6LoGb6BHfNPoGZzS54umfjHoDvkoM9e9DSd7G62c,,,,,,
6152,Chijx2uQTqh5EfiZapUy8wPH1tyevV9rMk46c3NiwDyQ,9cLujR68Hz5mJTHr3u92TK75av1gtFdyDXjHES5rpFCB,,,,,,
6153,4FDtPoagDZwZn8BmnEZY6WH38nRDWF6MQRSBjZGmdJ2E,EWnq8RKMSr84F3iK7FDXbdTQTZ1Dy3esKwWk7X2tk8pt,,,,,,
6154,DAvedgPb3nqkBojBx9M4M5pnNzZh1GGV2Kb6FYfVyHMZ,7UgYwZJrs1yryoaYpRJ31xL8N1V3W3UcmfTDHnvmcpkq,,,,,,
6155,9517JGYsPmvgPUM9pFRD2vipHmdgE578F7jA7Qq6jorm,5BJnMHFSiQjHRGFJDW1jnqCfkHHYWnQzmmccy9eA4jNj,1.0,2.0,1221.92,0.3016218690099,222.83368740810212,4051.165136039567
6156,6hnk1y6ZQdY9rht4J9Ayz4U2RJidWoEkRaZxfF9xMSnv,GYLxajC5MmcqbgK7ewHJPiUMX3TXKzK1FgqPzt3isszs,0.0,4.0,20.0,-0.1936403592997,-3.04880626772824,103.28425371823293
6157,6hnk1y6ZQdY9rht4J9Ayz4U2RJidWoEkRaZxfF9xMSnv,GYLxajC5MmcqbgK7ewHJPiUMX3TXKzK1FgqPzt3isszs,1.0,3.0,60.0,0.6006954093199,-0.04182504095932,99.88423262287166
6158,6hnk1y6ZQdY9rht4J9Ayz4U2RJidWoEkRaZxfF9xMSnv,GYLxajC5MmcqbgK7ewHJPiUMX3TXKzK1FgqPzt3isszs,2.0,2.0,83.38,0.0217533634546,212.49632303002304,3832.970481738001
6159,6hnk1y6ZQdY9rht4J9Ayz4U2RJidWoEkRaZxfF9xMSnv,GYLxajC5MmcqbgK7ewHJPiUMX3TXKzK1FgqPzt3isszs,3.0,0.0,99.97,-0.6690952887773,-2.18221704437775,149.41070678091975
6160,EL8PVVXGHUKeHwknye4nuyUwwhDKB5bwW8p9i55VedZF,CY9NBkVXbTC9ifLCdzxUZW3SFvcrgjfaHYU65gA5dkdQ,,,,,,
6161,AHsGfW1bsimHPdLxU3tUv8bybGkffMYMUZ1jhhKYtRTu,BRtAbdtQRQ7haofQ4Vhb8S3MGpNQ2yGDBVUZej8VAtWf,,,,,,
6162,AYW84LvvCCQyTAGLSbTRcJoVL4mZRjekfupaMitHvxNC,6Lh2ccfXUJMCcJ8rLD98KamkFWgouUBDGQC6zYghVwiJ,,,,,,
6163,HaJvqd5ab3nmHF1rNFV9E3iGQsGbXLDCqQPQVMpPNeRk,GdbV38jEts698Shv3sEXX4rn1u3ZYxfBG8bSbm67NF4t,,,,,,
6164,Cyf5SLEzVfjrwSGLdGXNt4GcU8hk63GcLELXgrJwt5sj,FkQAjGjneBxBPoc9xNaRJHZcCegTdsDKAqqGkK9HJ3ZR,,,,,,
6165,8rfrPWeJi1FHyZyHB5JwKJ2jT2rqZXCBXK5AP879CGWw,4Sbd9RnEfxexBX5q7zQnQQ6MgcuBzE3YNGTy4dAiCboG,,,,,,
6166,BM7TjqTKJ3m2Sv2xvVz5uGVWGJyV3CGqPnSxwEXmsLme,9naiY7ZNgHcnLAxqatCPEWUaALDFZDSisjB6cZggH8NV,,,,,,
6167,5yZDdJ4fEffHFquGLymMMuaW4kmphyaLeFcvVbjXDBau,E58D5VP4Foua3Sk8eztgbHaGntLW5dMCUs1sn7NbU9JW,,,,,,
6168,6CQqQALf8G6PVoWRwYBavfq94kiWc7NgVarZQzNYYwVK,EVeBxRGiSGdWvz5SgJtgXHn6uddqvuB2qfJQziS9t5n1,,,,,,
