,Address,collateral,cumulative_deposits,total_fee_paid,realized_pnl,~roi
4692,2uZeVkLSEXWbfJNf4VaMTnrWC77sGjMR665ssfYiuDUt,0.0,101.0,0.412,-101.0,-1.0
6192,BKmKy8n1MpB1sdSfuWy7P3c6ReSW8TEWZRsyriz3ujYo,99.617,103.0,0.411,-3.383,-0.033
3506,BZxJ6CtrVoiU86DMMieMeDFLNWtMpHGTvZfM7nyay6o4,0.93,11.74,0.41,-10.81,-0.921
2606,4J3vaSt5pwMMQoQSwHkjEtNrWc6NMacPdKLkf6Zm43cp,0.003,32.28,0.41,-32.277,-1.0
4058,75Lf9MyPmeqKMmgXeKCowzr99YxSbhbNMcrJ8Qz7qhjA,0.005,0.49,0.41,-0.485,-0.99
3854,HrFr12yTBuSoqHY3FqPYk68Tbp1YAErY32BJSwpoPboC,0.002,-0.35,0.403,0.352,inf
293,BiQxbtiwtFPgECvdbuaappbZnd1RQ25q8Zq64GGa1W9N,0.006,0.41,0.403,-0.404,-0.985
5078,AXtbw1HtL9Q3zDRQtU8PjKNCjGoMtexGQScdW4uNVeLA,0.005,1.39,0.402,-1.385,-0.996
2608,GPqQ5f2Jy1yhXyx2jV92cT687xGS5Npc1RFzZVEs1kAn,1.165,0.0,0.402,1.165,inf
169,3bZTWdcFtjKBMNqqzgw3T2FqUhSLah89CHN8iYQ6oBqK,0.006,2.13,0.402,-2.124,-0.997
4777,FaFM4a1A6fsAvV4cr9beveRCV5MsYLGzA5KjMzrkdb26,100.101,101.0,0.4,-0.899,-0.009
3987,2TTcnhay5kYBvkCMkKV2sG4SPh3KQVPQR3Eh8moZFxdh,0.005,0.38,0.399,-0.375,-0.987
5697,EPpRmq7oNByckkC1nWjmQ48URQR8FEw8igNjMzfWZg6k,0.002,-0.55,0.399,0.552,inf
149,D3mQ4aGmHdD8QHuDzGx1ZGRMaM4eB32LzVp1dnt931wx,0.006,0.23,0.399,-0.224,-0.974
1353,EwQ6s4yy5Dxgf4kYzzX7PSdKuBbAYXY9DQ3GBuBRKVHm,0.0,0.44,0.399,-0.44,-1.0
4039,3F1oFV3EmdrLPcUYu8Poz3YtVBju6GzSFLVpojpLAnwW,0.004,1.03,0.399,-1.026,-0.996
98,96StvqZyFUPtyMr4o9s7K4V29RSNyRpVi76vNwxG5rUf,18.988,25.0,0.399,-6.012,-0.24
5011,Atwbg5qKHNouQN4uHVoU7NvAFZ6WFffGtVhJ4VYEvNwk,466.794,467.0,0.398,-0.206,-0.0
1756,L3upiicNEPMaG6Tz5H6mrJx7M8fZYM5BsAe8yPWsQgM,0.001,0.42,0.398,-0.419,-0.998
3446,5eDHe3YTVXsb5btiJjgBjr8jNjDFA1uaJs3iZeQ2pxp8,0.01,-0.72,0.393,0.73,inf
6085,5rKX2v1drnxsomwPEEU8CeTJVMbbDLgraXB6G99WEx2v,88.632,88.0,0.393,0.632,0.007
1569,AaKZjdeAzMrHNQUpec6Fb9mVHxnWmavjSwnfkHaxCK9c,0.008,0.61,0.392,-0.602,-0.987
5597,A6J8z7PZ8ZktAirRRnVwsf1NTtkH7512iYG7CwQD3hm8,0.004,-0.76,0.392,0.764,inf
3550,3amaGrFCFHnRQaNRBd5KvrzSzmUsxqPrEfJnQALYieKL,0.003,0.41,0.391,-0.407,-0.993
3270,8mbMH9EKd9kQDyFrYiDJCV9VaWxWCzpZBQZLyYN2yNVx,8.194,31.63,0.389,-23.436,-0.741
3135,DpGDZhd8tWaKvmd26VMwz3Q7kMFXjcttiqpkwatURigX,37.878,50.0,0.389,-12.122,-0.242
1438,AMGUcjS8upbRJPq5En44YvK1cGfc7e4F3bDDhkpPAjnZ,0.002,0.39,0.388,-0.388,-0.995
1063,F3TarhdgsgF343p3VZjJjVpMB7wkNv36EQ7mhYDSE7TB,0.002,-0.2,0.388,0.202,inf
834,4DS5QkBvHHnnuoRYop7jaHbnrpvg75w83Jhg3PMvK9KV,0.004,-12.09,0.388,12.094,inf
2820,8fVsgeBw6jKyUESThhMBfjYSK5D1onpcpw1BpLPM1s69,0.01,-1.8,0.387,1.81,inf
3749,7drLeDnxiQ69s1gmUmTJg2Jv2v3RM5SY3nKNGho4RH2q,0.003,0.39,0.387,-0.387,-0.992
3081,HSA8Z6zA4YTGXEXdhWKxyDxdSnXoPS2EwJuqiEKaHApG,0.007,0.72,0.387,-0.713,-0.99
1554,A3xHUfpqhWDHmBSDGZkEv75y4QiiTCmPynQx34z2yERt,0.003,0.37,0.387,-0.367,-0.992
3673,9KmnVinvoJFeGtx5j9dw159k8KMKQv5aTCxS22PCMV7k,0.005,-15.41,0.386,15.415,inf
3378,8soQsYfQCngqJ5gLpWSuuzDUo1YLg53mU6GBF5RBizNn,0.0,10.0,0.386,-10.0,-1.0
6017,3mb4EfHc8NwfRppU1YZ1Hd7azh9erAHVJ4H3t96B9tgL,0.006,0.37,0.386,-0.364,-0.984
6605,BRSh2ESDF26ncufZHXC2KbgPkskNAgDJEqiwFvt36rrt,0.007,0.39,0.383,-0.383,-0.982
4748,9ZfQ71NugTAKvYVCWavzg9esCyxUdtT4M46uR1hwWShA,0.0,0.39,0.382,-0.39,-1.0
367,3ayWFwNSbSBdtjHTmUVgF8bfV8YXeyXvBRzR3r9AQByA,0.01,0.39,0.38,-0.38,-0.974
2621,5Km77HnQ31MZG3KGMnFHyNbX5KoMeuN5Ak7Vpi7rvEkV,0.01,0.39,0.38,-0.38,-0.974
221,AHZHYMy1ZWfraMYCKjMTcERrToVukcRQoQUTjjU45fxf,0.008,5.52,0.38,-5.512,-0.999
575,FBJFEemSZhXGoN8oti7ESGF9rZCCEAms5PVHhav2Kh6u,0.01,0.39,0.38,-0.38,-0.974
4057,5u6smEjMFFNdmb7oBauLA3j4ZcEnC5tzc2mrh6Dh5wLj,0.006,3.74,0.379,-3.734,-0.998
5245,G6iysciZYjzUAxixTHV4MS97qLeJLxbZssnW6ucvVzjw,0.002,0.38,0.378,-0.378,-0.995
3866,D4Db14agApsgqiQaG4zd33f7bV8EsvFKA3poXtGz4oaR,0.002,0.38,0.378,-0.378,-0.995
2596,ES1MDwRUa3hoToPKQiiZkzMYe9PDVnAQwMrEvZrzvnc1,9.241,30.0,0.374,-20.759,-0.692
5492,GSgPWXw33rx8VKUD3sNvQydA8Hsfky6JwZDHYVY5As3G,0.007,2.98,0.37,-2.973,-0.998
6691,2vYbqZ56fGQwZm6ugcxUSmbd1hNw91kNL6D1LoAfckP2,0.003,-0.32,0.369,0.323,inf
692,5txH4ei438Ao5tBC7fpeLKCJBDASzERgpECvyQzSrkzQ,0.004,1.44,0.369,-1.436,-0.997
1606,8WpywWV1i6MYmDL6qScoJuCLhg1W8jrhkGRDCxhixWTE,0.004,0.35,0.369,-0.346,-0.989
4368,B4d2jeqrd56h27XDzcxeCgfD6TCB6M3kRcWXSgWVt8sf,185.854,180.0,0.368,5.854,0.033
2506,5SpEddnSAQW5XTx6dVnNooZ24R7UDRP6WmQE8oid2eNp,0.001,-13.78,0.368,13.781,inf
6484,CbpBAhPFLTGenWL1FqAqptvzSaTKn5SX8xF66Q9uN6ZF,0.001,31.82,0.368,-31.819,-1.0
90,7E3Zc3g1eJ7ueosPPoHDSkhuHvBVfN41eXcJXWeffozU,165.534,166.0,0.367,-0.466,-0.003
6475,6L4oZUkk5kpEKsxMYubErnc25NgYtG3brfLEBFSb2Xrg,95.922,100.0,0.365,-4.078,-0.041
1106,DauMbeo2gQMdewSeqZqWpRGZmZ5N6B4SEqT2KWpTLBpj,0.009,0.27,0.364,-0.261,-0.967
3959,FDecxu2PQXkBhn8CH9RazBsZNgRm5Yz9MLDkpm33LpSw,87.197,89.0,0.363,-1.803,-0.02
2708,2vgYKs8tuKeHFPgxq4TeV9MFGiC2teAEptMNxw8fVZ2W,0.008,0.38,0.362,-0.372,-0.979
6072,25NUDrsdLhS3fcARLiTMbbmZHvvzvzPj9xAdoN8sJBN3,7.541,18.0,0.362,-10.459,-0.581
6636,C8P84Hs3ARCuQNvkRo8F9UcGMeYeZbNW4UUy4cfW3mV7,58.448,97.0,0.361,-38.552,-0.397
6747,9PP9QUpm8bxt777sENSmuFuhtnFdxnbiwkSmG8ntqVkV,0.009,13.56,0.361,-13.551,-0.999
876,4rcqg2isCGBQ5kFVvf3tnSz1Yt657XvZtVfQzJf5K7wz,0.006,0.42,0.36,-0.414,-0.986
1711,7QUJPrr3m48kqM8h4cArhutUesTJzDAX9B2UD4QeiN6m,0.0,24.64,0.36,-24.64,-1.0
5661,9xEDJbvcrHyhrrvcfhrSwJ4xeNcFyFmjthJDS8VmBHbb,0.002,43.49,0.359,-43.488,-1.0
5095,Ckqos6cdncPKj13DnCmDVZsZTqp6eS7277CRrT9WhcEr,0.724,36.0,0.359,-35.276,-0.98
3653,3DEyi4Dnfxc7d91JbTpQjdAP1Ypgx5kaTSm4wwh8Zbm2,0.009,0.25,0.359,-0.241,-0.964
6453,9WW4oiMyW6A9oP4R8jvxJLMZ3RUss18qsM4yBBHJPj94,0.009,11.05,0.358,-11.041,-0.999
3331,3pyQDMj2jaeQ1rPYit3Wx9WXd54wRqcbbQHffTCEFgXa,0.008,0.48,0.358,-0.472,-0.983
5000,4X31GTkmLDmwq1r6vrjDLfa2c1wn54hzPBY6G4Jk8iz9,33.424,34.0,0.358,-0.576,-0.017
5562,DVV4Vhk44E5YvVzpXgjJMepYgUB5uKXmAhEbFg6R5vWJ,0.0,94.0,0.356,-94.0,-1.0
4021,A2ZUT3A9EjtCkzcZveEvWF3pPwNVqdXkHK3fsNRAg8VX,0.15,46.0,0.355,-45.85,-0.997
3162,oyZQ7fC5LutPQfZEgv8HSGkp7anC1H2Tcc9eypAp6Yz,283.645,284.0,0.355,-0.355,-0.001
6340,C66xkhG3GSswFRqZ8BHATwPbPhyGsWxJ1ymMaDerKbLX,0.0,71.0,0.355,-71.0,-1.0
4002,62hboxVXWgYf3hsgBu1FrWetAn6htD7tcxDavAnV5Ken,0.007,4.47,0.353,-4.463,-0.998
1654,BzSJ77zKaqtBk2cEL1XqFL97zTXXMRHmxtkgtXwCc3C,9.858,59.0,0.352,-49.142,-0.833
5681,p3p3yApBic2qZ7YJAawU6WJVzBHZeFPZFAbHBUsaTwh,3.779,4.2,0.351,-0.421,-0.1
742,89BqEfjds8eu14TnGJ441ZF2Xe8VFPjViqN5v36XQvE5,4.982,5.54,0.351,-0.558,-0.101
1266,4J5wQ99Q5cwo15n9hVs1oNPB4Xu3WxqjZ8JyZxkH2BYk,696.724,688.0,0.35,8.724,0.013
3265,GgJXh5hTo4xyVuuGEis971RRXcZECLpjvtMSCZtVu13Q,0.009,0.34,0.349,-0.331,-0.974
1721,CLVUzXSNsQnX7n5cvxMuTjyMSjy1pNpPnWejFaeuonvb,16.925,16.92,0.348,0.005,0.0
1870,53tcEPfSiPCuTYzd8EKgmWFYEp73mqroK7FHHZ3ev6Uu,0.005,0.36,0.347,-0.355,-0.986
2754,5iMaeq31xbUqij8kNufR3ozPWMLN9efug6nkCyGX813K,0.001,-3.58,0.346,3.581,inf
6762,A2hFRS8HjiKf753iRg5CPeRfwE29nRHcvNaLQdE4FrZj,195.281,200.0,0.345,-4.719,-0.024
3134,67Z7ZGhNu5xxEh9BYKWcXp9m1T4tFiE1o1M16hCzUWQA,1.802,69.0,0.345,-67.198,-0.974
4425,65wCKiXso8phMdXMd7jRYPcSZrvFR388gY5PZZ12Xvg1,0.004,0.26,0.342,-0.256,-0.985
4335,HuyZghaUBqKXT2ZinkBywZEosMSXrEvMEBbtFuxfzBDh,0.008,0.03,0.341,-0.022,-0.733
4624,RBfZzagY6oz29GhYqW6tZv2nPbZcGpa1TpC9yJm5qLR,0.003,-9.6,0.34,9.603,inf
6597,8y2DRy5TCBxaFttZM85gg9kGzRPa2Kxa4cRnbc9M9S65,21.328,23.0,0.34,-1.672,-0.073
5524,DWGFHRbBVKBckx8rrDMrs1BnwasqUYbgPqQQPSk2sjST,341.66,342.0,0.34,-0.34,-0.001
3372,AiQTkDr1UyCpSEq9EfchVy7ufNZCnSTxFg2U1haL6kxA,24.467,25.0,0.339,-0.533,-0.021
2241,4qWzk4JP2gEsTP252Y4SJrjSmfRBxDfE4ZdbPmwavfb2,167.662,168.0,0.338,-0.338,-0.002
1901,J98GbvF1RbLMcuciNvN2R6LW3nfKFj8UovaPnJmu1zT8,0.004,0.15,0.338,-0.146,-0.973
579,A6qSDpjhCZMoTnGA6gzxNvu7M1a2U6Werf8gmMo8kRDg,0.005,-3.29,0.335,3.295,inf
2813,7xeYUQxYEmko41KMd3yXk8vrt4J4ZNByr1jpHorBRwaT,0.004,0.36,0.332,-0.356,-0.989
2231,AfL2jzdSCoprqePJ17THUhDC71bSGk7vx7badtNF1RAG,0.005,0.34,0.332,-0.335,-0.985
2009,EmUw9YuSeB2Awyh8NeY1myRUBNSFEtdpNx42JWDEmNp7,0.008,0.34,0.332,-0.332,-0.976
5799,EhANPABkSw9x9WnsDEi8pCg67iQTX2UGTTUpyjADTwdN,4.226,22.0,0.331,-17.774,-0.808
4760,4g1J9nZv1DN2YBLE9id64sV18NQoRdFkZkfWGz6J9n2H,49.874,50.0,0.33,-0.126,-0.003
1699,3MJtHYSUF1EaiKGkgCthU9tGme7RejxLGE6Q2ZwqSmse,0.004,0.47,0.33,-0.466,-0.991
3181,3K8tNdnbsdh9f3XMaksxvSm9kmVRaDg3TyoCGiqJ6cn4,0.007,0.13,0.33,-0.123,-0.946
5650,BtS853vNEgvkEFhfkBPiHdcfry7SFVTC4hAX14rPhDiE,0.003,18.29,0.329,-18.287,-1.0
1938,8DaK6drwGGUH2aYq7GTWHijeMVgmML7iL6MruMTHfmDQ,33.462,33.0,0.329,0.462,0.014
5338,BQ4gToU2UgMVXAR1ShbpFCDYkP53dS1pxN7hVu7WDawt,0.004,1.31,0.328,-1.306,-0.997
3275,2xpuJ29wcGUJYkfrj5B991qem59zS11TZyD8rsMVvXpC,0.005,0.33,0.328,-0.325,-0.985
6766,4cAUzMKp99AK9eKTStyLPBpRL3mnWbbV8baJ8jzoLn4G,0.008,0.96,0.328,-0.952,-0.992
4450,9fTuwsgtFHkUNTTeRR1DWYTno8bbdvNLvqjxLymzbnTe,97.981,101.0,0.327,-3.019,-0.03
5788,FoYrQCyDQ75YMNvkgTULbVHYmdrsoFJHohBLPfeF5rEH,0.0,109.0,0.327,-109.0,-1.0
6229,EQNjvaLpJL7LAExoqZF7R4cnpBTLohPAGH6GQNpvHMET,0.005,0.35,0.323,-0.345,-0.986
804,2xkqqRxjr6kUeCgR97KsZXfFuCpzzFtXcHtLHPV6JVp7,0.001,0.1,0.32,-0.099,-0.99
1680,GSF7KfAWDTfeWFrauPdnmS5qcS56wUXjpXMEhowaLNVB,0.01,0.33,0.32,-0.32,-0.97
5864,A5QcbEASk6NfnZ6J93dNHmU8DbAn2uykdZJbKgMmhVu4,0.007,0.28,0.32,-0.273,-0.975
339,AqFmNKhfsWVU9vm1LcrQV4LSGF7zwGkK52ztdnRmqYtu,0.01,0.33,0.32,-0.32,-0.97
6526,4kFJ6qGrv4x8vgJkqLbCcPUGzW36uYZS8C9qKSCPDNKV,0.009,0.31,0.32,-0.301,-0.971
5325,J7i9qHaXQbWVGEVDGTgM9kYcBWYo4Gc8zbPkU2V9SXzp,0.0,20.0,0.319,-20.0,-1.0
6683,2PjhRNAqnhyaSeNGyVVLvqQSsQVwdbdJHPCu2WYu9A5j,0.007,-0.67,0.319,0.677,inf
905,B2QqNgXBHSctztoYGA4Y3QdzguGP5F6H7r3e1ekDrHb2,0.001,20.68,0.317,-20.679,-1.0
5875,6kUNNjPCXqWn6u5Gcw65cfXhxpUfsKpKbwbBj5JSz6zr,0.001,0.33,0.316,-0.329,-0.997
3536,9tQtHbxrSj9LEiMFoBBL5n7Etr62Vp1KzGQdNsbhjN7b,0.004,0.21,0.314,-0.206,-0.981
1337,C2upJ7vJqt9FEozsiynqm4oNqTJLcVKNMc8cpPcwVA4u,2.078,5.0,0.313,-2.922,-0.584
2228,SEh16GSksgNWwRqy3PBgQM4XV8eenETTo92bgjd4qi6,0.01,0.37,0.312,-0.36,-0.973
3414,HG4GJynaUJWLthB6bAKkWz6o8AMH2oHKB6JPQnGdPEpF,0.001,0.26,0.31,-0.259,-0.996
1919,EJTB7oj7E12g3Wq8RGHxFWcpxv89atNLEUheRPpFpifD,0.009,-0.28,0.309,0.289,inf
2265,6jUqZhTtcnPxYyVLVYZiJwESpnFuQ7twWmLRYVPy4Kkn,0.0,0.31,0.309,-0.31,-1.0
4954,7UwBQLT7uc8DFabDUwRBgTCjm2Tprh79HoDwhPCap6v7,0.0,100.0,0.307,-100.0,-1.0
1219,Qv2ixphGG6WixzdVBi1LdKLQD4c18xDgsYV4LifamAZ,193.86,200.0,0.306,-6.14,-0.031
999,HFeaqg4W2jCKrAaY8bJ298tNip74q1YhTPjm5HzTTrAW,54.025,57.0,0.305,-2.975,-0.052
5515,2ce2v2TCbjNH635NgbwTG3sqiRWYrRRaBpxPxBZJ929q,4.382,101.0,0.303,-96.618,-0.957
4907,CLi6GbdS4FYa3X5ys3pFREg64Uf7w8adKsUTADVWPRrZ,0.007,2.09,0.303,-2.083,-0.997
38,AE5wRDdBY5GQd18dmDd78be6oZuyG9Uq7PjCMWs8cBkf,100.699,101.0,0.301,-0.301,-0.003
1708,FX5sizQGZcDCaETDyJ3HbLxFwhu4t9bX6YyQM7cVEo9Z,73.104,100.2,0.301,-27.096,-0.27
1194,13AC1AYcUVEjbTsdbRKq8EjQucne7vbyWxzbyzkaxaV6,1.037,1.0,0.3,0.037,0.037
2715,ARVhD7UsVWatKbNfjebsG5wpttsknLxpSbfQgrAedJdk,0.0,100.0,0.3,-100.0,-1.0
4475,9YV9ffa4hw3YH4CBThWU3Y2QYGpZXLRPU4yZFuKXTrje,0.006,0.6,0.3,-0.594,-0.99
6284,8GRk93CoGj3kSTM1GBYwUcMxZdFW6d7ujuzDbVWMVtMG,0.0,0.09,0.3,-0.09,-1.0
6132,A7HnmwpMzu9yYuvURa1Zct5JUoFujFybc6Ympjciuz99,99.7,100.0,0.3,-0.3,-0.003
5970,7MXiYD53i1Dn4LNvyKPh8B7hjiVMiwaMcyHT5aaCWdLJ,0.004,0.01,0.3,-0.006,-0.6
4031,DXNPghi9yfuL8a7qxVFCbjutLLD7Z5KEWRQcNyUQq9zh,99.667,100.0,0.3,-0.333,-0.003
2081,3WyjNRSwrLhLZnAesrTeY5RRyuNA5SCCT7HrE6UZEQZo,499.703,500.0,0.3,-0.297,-0.001
4994,E1CShgy7M9998q9jyzpnHZxHJR6z5hvnshUJt37kVPtG,72.589,100.0,0.3,-27.411,-0.274
2973,CzWT7zuiD3Usn1DB8C87kZ3yaLcAd1GXe62cZ5xDdEKa,66.587,75.0,0.3,-8.413,-0.112
2157,J5mTh4U8mo8ykSx4pR684716EUjxwGWCVkVLPGFV79QM,70.219,50.0,0.299,20.219,0.404
2494,9zpxvwhQEqS8Ezsj1kYCHZH8RXiCj42QACgqGiXECiPq,296.703,297.0,0.297,-0.297,-0.001
6355,4UPmJJTq9c6JH6e1fJp89juPg7vaBYi2VrMJ8GKXSJr6,0.01,0.3,0.296,-0.29,-0.967
4446,Qrw6y2DiogvivGah9Dj9BuDu8Cr7qxCRUEh63Z1dmpv,355.803,360.0,0.295,-4.197,-0.012
3514,GenEULuAgUwQ6HzKpjYUMfU1MJqnmPutNpTkoMtMwUhM,0.0,0.3,0.294,-0.3,-1.0
3064,GqgYzE11gYxCdB9D8sA4YkbwEkV7F7H5iGgnatm8EFpc,0.001,3.34,0.294,-3.339,-1.0
2312,9vcKW1GfrDZ3KLPh2pEVFF8ZyKqD1pJW1hiE8H98Av7S,1.299,17.0,0.293,-15.701,-0.924
4322,G63mzF8xJx4TFQkUvVaATvHkAjdGXFMv55QomtMrq1wW,0.005,8.61,0.292,-8.605,-0.999
6033,D4qhTBaSZvnvGorrMxb5e9mYNfRtnHrrMLd5D2rt2yFh,79.899,80.0,0.292,-0.101,-0.001
3434,Cp6WBAGxuxJjPk7xaX5tnLaB2yQApTMcTNY78AXouZRr,14.494,13.79,0.291,0.704,0.051
6681,XUdL3BE4vgrUNAJ7Mbn9i8nGXrac87nMdVAxc1WuMXg,3.835,6.0,0.291,-2.165,-0.361
6454,Buioe5v3DyFwD9nquW5XdYeVYbSABCyg79eUHEvtvfaW,0.374,9.0,0.291,-8.626,-0.958
5999,8LR9DoV5sBGJRDomaiHzGXCzA4BUguyCVJytu3Hetb7T,0.01,0.22,0.289,-0.21,-0.955
1429,Bsu8QVk4nFmSQ6wtCTrFL3ZsBLX8HPFvxdhzdoefuYzc,288.711,289.0,0.289,-0.289,-0.001
6675,F1G1Yb2jhT1hULYuNM9QMuNNA6vHZ2Wg4LhFGWsJmr78,95.712,96.0,0.288,-0.288,-0.003
2062,HihhP2SP3rUajS15nfwimmCDAAWLUFXNM9fWLZJRFvUP,0.007,0.28,0.288,-0.273,-0.975
2213,HTnhpgMoEDcSXDWG6gy1S7baypeoC7yiGK6Wo8nX4EDa,0.003,-0.08,0.288,0.083,inf
6550,A4zWQGNczRjVqWVKNzsi14beVerfyZe3nBGbJwsguwiV,0.017,0.3,0.288,-0.283,-0.943
1573,Cm5J9oEvHAGuihGDk9NVGSHvaXFA6fP8fkqufB1SQsWB,2.153,3.0,0.287,-0.847,-0.282
3392,HGAFdundf5voDqeh9g7d6Q9mgMf8eEg898QMRBqwPZ6C,26.479,100.0,0.287,-73.521,-0.735
3318,8Euwpsc1azECyrYtVRX5WEX9T8n6Az7edm7QwKWYExiF,0.002,0.11,0.286,-0.108,-0.982
6361,GTdrbgqgoDtWiYxXnVv5HHVmTSsxtY2c56891bZYKkUT,0.001,0.25,0.285,-0.249,-0.996
5660,F3GDn1mVVA5KttsBEGc8SMFWXo2qU24XH9PihmvDFzmy,0.008,-1.01,0.284,1.018,inf
213,4mJ5vpM9wWxR5RJXvMjfgiFN8xb7B5RV4MEV4g7TuhwF,0.007,0.24,0.282,-0.233,-0.971
5935,43METfy7oQqeQ9fn2iXZq9wKio1BJahuVTd2fFp5zS3g,0.005,0.36,0.282,-0.355,-0.986
1970,AaBBfmZzaq9AB7YwwWo8Vqa1WrRXRX9iviWvpNokHyCp,0.01,0.28,0.282,-0.27,-0.964
4598,3RuUh4bwMchLKSWqxK5LW6zR4sYNqRWubKEpovWRYBz2,0.001,-4.4,0.281,4.401,inf
2989,5rim27tCY3xhK3Wep1iHaYg2nVTYrBhF9mSGAr8csGaw,288.72,289.0,0.28,-0.28,-0.001
5914,3MUEqAGTRLfTjczyJQCn9NWP1qhgjGCb1mNy6xoJKKV7,0.0,0.21,0.28,-0.21,-1.0
337,6TKWuviPSgD5uZPFEW4mK2SNXwdyLySH6tbjDbaN4A9,0.002,4.36,0.279,-4.358,-1.0
6317,Atum5sbAc6baphGWdNvxPPd5LXEUqqHKgeNyXWUj3NMz,0.009,0.22,0.278,-0.211,-0.959
786,H5U4R1y1AgHznsieT3AvphWjjRKXJfqdfaisoqkwVt6H,0.004,3.6,0.278,-3.596,-0.999
6497,GeBZnLzj3Z2nGa3ZrjEg38JSBtV952TTCZxryQvN7iAq,0.008,12.54,0.276,-12.532,-0.999
4550,B11F2FjBv4MmTo6KgFcuTmpXSuzf3aT3PR8gFY2wzKCq,0.0,0.69,0.276,-0.69,-1.0
6233,CEbGTNX6WpaoKp4RBGSn9LzYM6yAYyeiMrgVYgJxA4zb,10.436,85.76,0.276,-75.324,-0.878
5229,HwkFn5EX64i2SebxJmSo9g3o1pQXwM36cQzYpfTsoT95,275.724,276.0,0.276,-0.276,-0.001
3991,89Wbgtj3vn3A1NUmH2cFXN95jTW2WKyJfRPu4xLpgStz,304.727,305.0,0.273,-0.273,-0.001
5587,8Rkpu9pFs1BVRmoZcFAx9gWYou6TgqW4EysqxVK9uPNi,0.007,-1.53,0.273,1.537,inf
714,HfdDwAufrrVzpPxSEWsghTRTuErNp9PXUzPVABHtD9fv,0.004,0.29,0.272,-0.286,-0.986
187,HGmc97nB7ztf3tt5MiNqXz7XoykwxyMhEbLWnHtjMGZC,0.006,0.88,0.27,-0.874,-0.993
1918,7hwqFrGDxr96oRt8Hu6ghNV1AaduYJLajMiHrEGJEjU1,0.008,0.21,0.268,-0.202,-0.962
1185,8TiKfvXVLKtEZjAb9XdQXMA7mnz4Je1YKB9hYyK8gvS1,44.009,44.16,0.268,-0.151,-0.003
771,A3E9T7xYkPeNiWKdvhNTYiD5j7k2Xecpe318eFqVro4m,132.734,133.0,0.266,-0.266,-0.002
1695,AsQLPtn4QAbX1ipxaP8jhTkSPfWxGgqnRLV6sNPGV5pf,0.009,0.19,0.266,-0.181,-0.953
1700,D546CUFVkcfr8V39fPTHVbXGAYYEPYe2AH1LoHcWoDm3,0.007,0.31,0.266,-0.303,-0.977
1507,GccwkQPPEgn9M9xoKAhxgjbWJce4ztVSJxoFVCG8RSw4,0.001,0.28,0.264,-0.279,-0.996
305,3zrzhHPjnxeXdcvHn56yzaaZeyZcoM9wmDN88Y7UpD7P,0.008,38.88,0.262,-38.872,-1.0
4703,6ZxnPL9Rix3CSAC7CnP2FBbhNEiHVc4pBPEgZTvuy3od,0.004,0.26,0.26,-0.256,-0.985
3881,EV21gv8jEvXtmGDoGRNm5LJEvTBccLMZyVDCLsp54jP3,2.019,18.0,0.259,-15.981,-0.888
4948,9gJ5fsf2MkrpseDevM2M9kN1k6YnR8FwU8mZXRy4D8gp,2.182,3.0,0.259,-0.818,-0.273
2121,3X82wpXBAM9dS7axtf91ZE54mAAEMnjvgSwgWk5GdyUS,0.01,0.31,0.259,-0.3,-0.968
3222,DosqfczTq4iMiEydwCxYaMUU9YvPX8Tk8mXsnWFSVoyo,0.003,0.22,0.258,-0.217,-0.986
3145,4BQ8GZioxqrGtNcNVTatEM6L9rzM4vwTog8nN4NFsfye,0.001,0.12,0.256,-0.119,-0.992
4360,9RtNbEZ4ZR8T1HFF4cujPVy2kejVBKFo3CPQi8psSa1q,25.635,50.0,0.255,-24.365,-0.487
1948,6rP6w72FHqtgNWR3H2oq1dGu389WicqM1V5SewAbqkuM,0.0,-0.08,0.255,0.08,inf
5019,BJKymKL9gppHrNR35a99Yw8wyBvqqpkmk7WgjzwzY5vE,0.008,0.04,0.254,-0.032,-0.8
5943,6cBiMRTmbuYoHZ1fe5RWXKh2dfKntAArWV3XBekpgS5u,46.048,46.0,0.254,0.048,0.001
4364,EUJBgWMpWEqvzmqegBdoUZXTYvXy71Kmpf19uvrWxG3c,0.007,-2.07,0.252,2.077,inf
2054,PybGkD927DoyoSZeV9f1exrCBoVap3ryxzqz4tQNNBv,0.001,0.3,0.251,-0.299,-0.997
316,Gq7fPzML38eX6tSedGqCMhmbw7WsaSEYoEZM3BucjZh8,0.0,50.0,0.25,-50.0,-1.0
4100,FS5xx53Bo65G21gJLta7LEEiS132VJM1kGpUzuqyfzoy,56.632,57.0,0.25,-0.368,-0.006
600,Cvy7sB2bw7YYALQ8myEgbQUnovFYAo1DNQhMcwi4S2hA,0.005,0.44,0.25,-0.435,-0.989
1417,D64rDiWT3YG28fCgXCmbNjYa2JakZbpKQ1D2XuLChUfV,9.829,50.0,0.25,-40.171,-0.803
6256,2VVrEB5uaKip6QKXrLvVi88F8prx37FtuX9NUHz3acsU,0.0,0.23,0.25,-0.23,-1.0
2166,F7VWswEESRsMsTDyfMowxhqZD4hasNFvZJWYiQUwu5rS,0.004,0.62,0.25,-0.616,-0.994
5412,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,99.75,100.0,0.25,-0.25,-0.002
3325,DakevNrDK5fAUGkLdrWHrsLZm8hEZBqkzUiwJouaDPPY,99.75,100.0,0.25,-0.25,-0.002
